RR11948|01/24/2011|00010||3.1||||
RR11948|01/24/2011|00061||1.8||||
RR11948|01/24/2011|00094||1500||||
RR11948|01/24/2011|00300||12.8||||
RR11948|01/24/2011|00335||12||||
RR11948|01/24/2011|00400||8.5||||Y
RR11948|01/24/2011|00410||268||||
RR11948|01/24/2011|00530||3||||
RR11948|01/24/2011|00535|<|1||||
RR11948|01/24/2011|00610|<|0.1||||
RR11948|01/24/2011|00620|<|0.04||||
RR11948|01/24/2011|00665||0.06||||
RR11948|01/24/2011|00671|<|0.04||||
RR11948|01/24/2011|00680||3.15||||
RR11948|01/24/2011|00915||91.2||||
RR11948|01/24/2011|00940||279||||
RR11948|01/24/2011|00945||76.8||||
RR11948|01/24/2011|01351||3||||
RR11948|01/24/2011|20424||2||||
RR11948|01/24/2011|31699||4||||
RR11948|01/24/2011|31704||25.5||||
RR11948|01/24/2011|32213||2||||
RR11948|01/24/2011|70300||832||||
RR11948|01/24/2011|70953|<|2||||
RR11948|01/24/2011|72053|<|7||||
RR11948|01/24/2011|82079||2.83||||
RR11948|01/24/2011|89835||1||||
RR11948|01/24/2011|89965||3||||
RR11948|01/24/2011|89966||2||||
RR11948|01/24/2011|89969||5||||
RR11948|01/24/2011|89971||6||||
RR11949|01/24/2011|00010||3.6||||
RR11949|01/24/2011|00061||1.8||||
RR11949|01/24/2011|00094||1840||||
RR11949|01/24/2011|00300||11.5||||
RR11949|01/24/2011|00335||13||||
RR11949|01/24/2011|00400||8.2||||
RR11949|01/24/2011|00410||276||||
RR11949|01/24/2011|00530||2||||
RR11949|01/24/2011|00535|<|1||||
RR11949|01/24/2011|00610|<|0.1||||
RR11949|01/24/2011|00620|<|0.04||||
RR11949|01/24/2011|00665||0.06||||
RR11949|01/24/2011|00671|<|0.04||||
RR11949|01/24/2011|00680||3.09||||
RR11949|01/24/2011|00915||96||||
RR11949|01/24/2011|00940||406||||
RR11949|01/24/2011|00945||83.6||||
RR11949|01/24/2011|01351||3||||
RR11949|01/24/2011|20424||2||||
RR11949|01/24/2011|31699||15||||
RR11949|01/24/2011|31704||24.75||||
