Z000328|01/12/1976|00061||0||||
Z005240|02/17/1976|00010||7||||
Z005240|02/17/1976|00011||44.6||||
Z005240|02/17/1976|00094||490||||
Z005240|02/17/1976|00095||546||||
Z005240|02/17/1976|00300||10.9||||
Z005240|02/17/1976|00400||8.8||||
Z005240|02/17/1976|00403||8.1||||
Z005240|02/17/1976|00530||32||||
Z005240|02/17/1976|00535||10||||
Z005240|02/17/1976|00610||0.3||||
Z005240|02/17/1976|00620|<|0.02||||
Z005240|02/17/1976|00650||0.28||||
Z005240|02/17/1976|00660||0.14||||
Z005240|02/17/1976|00665||0.092||||
Z005240|02/17/1976|00680||8||||
Z005240|02/17/1976|00940||16||||
Z005240|02/17/1976|00945||54||||
Z005240|02/17/1976|31616|<|10||||
Z005240|02/17/1976|32211||7||||
Z005240|02/17/1976|70507||0.046||||
Z005241|02/17/1976|00010||8||||
Z005241|02/17/1976|00011||46.4||||
Z005241|02/17/1976|00094||490||||
Z005241|02/17/1976|00300||10.9||||
Z005241|02/17/1976|00400||8.8||||
Z005242|02/17/1976|00010||8||||
Z005242|02/17/1976|00011||46.4||||
Z005242|02/17/1976|00094||490||||
Z005242|02/17/1976|00300||10.8||||
Z005242|02/17/1976|00400||8.8||||
Z005439|02/17/1976|00010||7||||
Z005439|02/17/1976|00011||44.6||||
Z005439|02/17/1976|00094||480||||
Z005439|02/17/1976|00095||549||||
Z005439|02/17/1976|00300||10.9||||
Z005439|02/17/1976|00400||8.9||||
Z005439|02/17/1976|00403||8.2||||
Z005439|02/17/1976|00530||82||||
Z005439|02/17/1976|00535||16||||
Z005439|02/17/1976|00610||0.2||||
Z005439|02/17/1976|00620||0.06||||
Z005439|02/17/1976|00650||0.42||||
Z005439|02/17/1976|00660||0.08||||
Z005439|02/17/1976|00665||0.137||||
Z005439|02/17/1976|00680||9||||
Z005439|02/17/1976|00940||16||||
Z005439|02/17/1976|00945||54||||
Z005439|02/17/1976|31616||2||||
Z005439|02/17/1976|32211||21||||
Z005439|02/17/1976|70507||0.026||||
Z005440|02/17/1976|00010||7||||
Z005440|02/17/1976|00011||44.6||||
Z005440|02/17/1976|00094||485||||
Z005440|02/17/1976|00300||10.8||||
Z005440|02/17/1976|00400||8.9||||
Z005243|05/12/1976|00010||16||||
Z005243|05/12/1976|00011||60.8||||
Z005243|05/12/1976|00094||510||||
Z005243|05/12/1976|00095||567||||
Z005243|05/12/1976|00300||7.8||||
Z005243|05/12/1976|00400||9||||
Z005243|05/12/1976|00403||8.5||||
Z005243|05/12/1976|00530||140||||
Z005243|05/12/1976|00535||26||||
Z005243|05/12/1976|00610|<|0.1||||
Z005243|05/12/1976|00620|<|0.02||||
Z005243|05/12/1976|00650||0.86||||
Z005243|05/12/1976|00660|<|0.03||||
Z005243|05/12/1976|00665||0.281||||
Z005243|05/12/1976|00680||17||||
Z005243|05/12/1976|00940||18||||
Z005243|05/12/1976|00945||53||||
Z005243|05/12/1976|31616||82||||
Z005243|05/12/1976|32211||65||||
Z005243|05/12/1976|70507||0.01||||
Z005244|05/12/1976|00010||16||||
Z005244|05/12/1976|00011||60.8||||
Z005244|05/12/1976|00094||510||||
Z005244|05/12/1976|00300||7.8||||
Z005244|05/12/1976|00400||9||||
Z005245|05/12/1976|00010||16||||
Z005245|05/12/1976|00011||60.8||||
Z005245|05/12/1976|00094||510||||
Z005245|05/12/1976|00300||7.8||||
Z005245|05/12/1976|00400||9||||
Z005441|05/12/1976|00010||16||||
