0009871|06/01/1995|00410||298||||
0009871|06/01/1995|00530||198||||
0009871|06/01/1995|00535||64||||
0009871|06/01/1995|00610||0.07||||
0009871|06/01/1995|00625||6.34||||
0009871|06/01/1995|00630||0.08||||
0009871|06/01/1995|00665||2.35||||
0009871|06/01/1995|00680||27||||
0009871|06/01/1995|00940||97||||
0009871|06/01/1995|00945||37||||
0009871|06/01/1995|70300||922||||
0009871|06/01/1995|70507||1.15||||
R168326|06/01/1995|00010||24.19||||
R168326|06/01/1995|00078|<|0.1||||
R168326|06/01/1995|00094||966||||
R168326|06/01/1995|00300||13.5||||
R168326|06/01/1995|00400||9.49||||
R168326|06/01/1995|31616|<|7||||
R168326|06/01/1995|72053||2||||
0009889|08/01/1995|00410||352||||
0009889|08/01/1995|00530||690||||
0009889|08/01/1995|00535||225||||
0009889|08/01/1995|00625||19.5||||
0009889|08/01/1995|00630||0.03||||
0009889|08/01/1995|00665||1.82||||
0009889|08/01/1995|00680||82||||Y
0009889|08/01/1995|00940||134||||
0009889|08/01/1995|00945||34||||
0009889|08/01/1995|32211||37.8||||
0009889|08/01/1995|32218||7.66||||
0009889|08/01/1995|70300||2270||||
0009889|08/01/1995|70507||0.46||||
R168383|08/01/1995|00010||20.8||||
R168383|08/01/1995|00078|<|0.1||||
R168383|08/01/1995|00094||923||||
R168383|08/01/1995|00300||5.84||||
R168383|08/01/1995|00400||9.35||||
R168383|08/01/1995|31616||125||||
R168383|08/01/1995|72053||1||||
0014363|12/04/1995|00410||490||||
0014363|12/04/1995|00530||755||||
0014363|12/04/1995|00535||200||||
0014363|12/04/1995|00610||3.15||||
0014363|12/04/1995|00625||16.8||||
0014363|12/04/1995|00630||0.07||||
0014363|12/04/1995|00665||1.48||||
0014363|12/04/1995|00680||51||||
0014363|12/04/1995|00940||179||||
0014363|12/04/1995|00945||13||||
0014363|12/04/1995|32211||300||||Y
0014363|12/04/1995|32218||230||||Y
0014363|12/04/1995|70300||1240||||
0014363|12/04/1995|70507||1.45||||
R168474|12/04/1995|00010||6.13||||
R168474|12/04/1995|00078|<|0.1||||
R168474|12/04/1995|00094||1413||||
R168474|12/04/1995|00300||9.19||||
R168474|12/04/1995|00400||8.56||||
R168474|12/04/1995|31616||667||||
R168474|12/04/1995|72053|>|35||||
