Z009172|01/14/1969|00010||7||||
Z009172|01/14/1969|00011||44.6||||
Z009172|01/14/1969|00020||14||||
Z009172|01/14/1969|00070||145||||
Z009172|01/14/1969|00095||990||||
Z009172|01/14/1969|00300||11||||
Z009172|01/14/1969|00310||4||||
Z009172|01/14/1969|00403||8.5||||
Z009172|01/14/1969|00940||171||||
Z009172|01/14/1969|00945||70||||
Z009210|01/14/1969|00010||8||||
Z009210|01/14/1969|00011||46.4||||
Z009210|01/14/1969|00020||15||||
Z009210|01/14/1969|00070|>|500||||
Z009210|01/14/1969|00095||250||||
Z009210|01/14/1969|00300||8||||
Z009210|01/14/1969|00310||3||||
Z009210|01/14/1969|00403||7.6||||
Z009210|01/14/1969|00940||29||||
Z009210|01/14/1969|00945||11||||
Z009173|02/11/1969|00010||13||||
Z009173|02/11/1969|00011||55.4||||
Z009173|02/11/1969|00020||16||||
Z009173|02/11/1969|00070||65||||
Z009173|02/11/1969|00095||1539||||
Z009173|02/11/1969|00300||8||||
Z009173|02/11/1969|00310||5||||
Z009173|02/11/1969|00403||8||||
Z009173|02/11/1969|00940||280||||
Z009173|02/11/1969|00945||113||||
Z009211|02/11/1969|00010||12||||
Z009211|02/11/1969|00011||53.6||||
Z009211|02/11/1969|00020||17||||
Z009211|02/11/1969|00070|>|500||||
Z009211|02/11/1969|00095||210||||
Z009211|02/11/1969|00300||8||||
Z009211|02/11/1969|00310||3.5||||
Z009211|02/11/1969|00403||7||||
Z009211|02/11/1969|00940||74||||
Z009211|02/11/1969|00945||11||||
Z009174|03/19/1969|00010||13.9||||
Z009174|03/19/1969|00011||57||||
Z009174|03/19/1969|00021||82||||
Z009174|03/19/1969|00070|>|500||||
Z009174|03/19/1969|00095||185||||
Z009174|03/19/1969|00300||8||||
Z009174|03/19/1969|00310||1||||
Z009174|03/19/1969|00403||7||||
Z009174|03/19/1969|00940||22||||
Z009212|03/19/1969|00010||15||||
Z009212|03/19/1969|00011||59||||
Z009212|03/19/1969|00021||75||||
Z009212|03/19/1969|00070|>|500||||
Z009212|03/19/1969|00095||150||||
Z009212|03/19/1969|00300||7||||
Z009212|03/19/1969|00310||2||||
Z009212|03/19/1969|00403||7||||
Z009212|03/19/1969|00940||13||||
Z009175|04/08/1969|00010||14.4||||
Z009175|04/08/1969|00011||58||||
Z009175|04/08/1969|00021||85||||
Z009175|04/08/1969|00070|>|500||||
Z009175|04/08/1969|00095||672||||
Z009175|04/08/1969|00300||8||||
Z009175|04/08/1969|00310||4.5||||
Z009175|04/08/1969|00403||7.5||||
Z009175|04/08/1969|00940||136||||
Z009213|04/08/1969|00010||14.4||||
Z009213|04/08/1969|00011||58||||
Z009213|04/08/1969|00021||82||||
Z009213|04/08/1969|00070|>|500||||
Z009213|04/08/1969|00095||270||||
Z009213|04/08/1969|00300||7||||
Z009213|04/08/1969|00310||4.5||||
Z009213|04/08/1969|00403||7.3||||
Z009213|04/08/1969|00940||31||||
Z009176|05/19/1969|00010||22.2||||
Z009176|05/19/1969|00011||72||||
Z009176|05/19/1969|00021||82||||
Z009176|05/19/1969|00070||140||||
Z009176|05/19/1969|00095||1029||||
Z009176|05/19/1969|00300||8||||
Z009176|05/19/1969|00310||1||||
Z009176|05/19/1969|00403||7.5||||
Z009176|05/19/1969|00940||184||||
Z009214|05/19/1969|00010||21.7||||
Z009214|05/19/1969|00011||71||||
Z009214|05/19/1969|00021||81||||
Z009214|05/19/1969|00070|>|500||||
Z009214|05/19/1969|00095||656||||
Z009214|05/19/1969|00300||8||||
Z009214|05/19/1969|00310||2||||
Z009214|05/19/1969|00403||7.3||||
Z009214|05/19/1969|00940||92||||
Z009177|06/19/1969|00010||24.4||||
Z009177|06/19/1969|00011||76||||
Z009177|06/19/1969|00021||84||||
Z009177|06/19/1969|00070||450||||
Z009177|06/19/1969|00095||498||||
Z009177|06/19/1969|00300||7||||
Z009177|06/19/1969|00310||3.5||||
Z009177|06/19/1969|00403||7.3||||
Z009177|06/19/1969|00940||93||||
Z009215|06/19/1969|00010||25.6||||
Z009215|06/19/1969|00011||78||||
Z009215|06/19/1969|00021||85||||
Z009215|06/19/1969|00070|>|500||||
Z009215|06/19/1969|00095||228||||
Z009215|06/19/1969|00300||6||||
Z009215|06/19/1969|00310||6.5||||
Z009215|06/19/1969|00403||6.8||||
Z009215|06/19/1969|00940||27||||
Z009178|07/10/1969|00010||30||||
Z009178|07/10/1969|00011||86||||
Z009178|07/10/1969|00021||102||||
Z009178|07/10/1969|00070||165||||
Z009178|07/10/1969|00095||855||||
Z009178|07/10/1969|00300||6||||
Z009178|07/10/1969|00310||3||||
Z009178|07/10/1969|00403||7.6||||
Z009178|07/10/1969|00940||149||||
Z009216|07/10/1969|00010||31.1||||
Z009216|07/10/1969|00011||88||||
Z009216|07/10/1969|00021||104||||
Z009216|07/10/1969|00070||425||||
Z009216|07/10/1969|00095||375||||
Z009216|07/10/1969|00300||7||||
Z009216|07/10/1969|00310||4.5||||
Z009216|07/10/1969|00403||7.3||||
Z009216|07/10/1969|00940||39||||
Z009179|08/14/1969|00010||31.1||||
Z009179|08/14/1969|00011||88||||
Z009179|08/14/1969|00021||102||||
Z009179|08/14/1969|00070||58||||
Z009179|08/14/1969|00095||3255||||
Z009179|08/14/1969|00300||7.4||||
Z009179|08/14/1969|00310||2.5||||
Z009179|08/14/1969|00403||8||||
Z009179|08/14/1969|00940||630||||
Z009217|08/14/1969|00010||28.9||||
Z009217|08/14/1969|00011||84||||
Z009217|08/14/1969|00021||101||||
Z009217|08/14/1969|00070|>|500||||
Z009217|08/14/1969|00095||420||||
Z009217|08/14/1969|00300||4.6||||
Z009217|08/14/1969|00310||5||||
Z009217|08/14/1969|00403||7.8||||
Z009217|08/14/1969|00940||57||||
Z009180|09/10/1969|00010||23.9||||
Z009180|09/10/1969|00011||75||||
Z009180|09/10/1969|00021||69||||
Z009180|09/10/1969|00070||122||||
Z009180|09/10/1969|00095||4732||||
Z009180|09/10/1969|00300||5.6||||
Z009180|09/10/1969|00310||5||||
Z009180|09/10/1969|00403||7.8||||
Z009180|09/10/1969|00940||980||||
Z009180|09/10/1969|00945||520||||
Z009218|09/10/1969|00010||24.4||||
Z009218|09/10/1969|00011||76||||
Z009218|09/10/1969|00021||69||||
Z009218|09/10/1969|00070|>|500||||
Z009218|09/10/1969|00095||210||||
Z009218|09/10/1969|00300||4||||
Z009218|09/10/1969|00310||3.5||||
Z009218|09/10/1969|00403||7.6||||
Z009218|09/10/1969|00940||21||||
Z009218|09/10/1969|00945||7||||
Z009181|10/21/1969|00010||17.8||||
Z009181|10/21/1969|00011||64||||
Z009181|10/21/1969|00021||73||||
Z009181|10/21/1969|00070|>|500||||
Z009181|10/21/1969|00095||665||||
Z009181|10/21/1969|00300||7||||
Z009181|10/21/1969|00310||2||||
