0031779|01/22/2001|00410||70||||
0031779|01/22/2001|00530|<|1||||
0031779|01/22/2001|00535|<|1||||
0031779|01/22/2001|00593||0.23||||
0031779|01/22/2001|00610||0.05||||
0031779|01/22/2001|00625||1.3||||
0031779|01/22/2001|00665||0.25||||
0031779|01/22/2001|00680||10||||
0031779|01/22/2001|00915||19.1||||
0031779|01/22/2001|00916||18.5||||
0031779|01/22/2001|00925||4.78||||
0031779|01/22/2001|00927||6.97||||
0031779|01/22/2001|00940||25||||
0031779|01/22/2001|00945||6||||
0031779|01/22/2001|01000||1.15||||
0031779|01/22/2001|01002||4.37||||
0031779|01/22/2001|01025|<|7||||
0031779|01/22/2001|01027|<|6||||
0031779|01/22/2001|01030|<|3||||
0031779|01/22/2001|01034||19||||
0031779|01/22/2001|01040|<|6||||
0031779|01/22/2001|01042|<|6||||
0031779|01/22/2001|01049||1.29||||
0031779|01/22/2001|01051||7.43||||
0031779|01/22/2001|01065|<|17||||
0031779|01/22/2001|01067|<|19||||
0031779|01/22/2001|01075|<|0.25||||
0031779|01/22/2001|01077|<|0.28||||
0031779|01/22/2001|01090|<|8||||
0031779|01/22/2001|01092|<|26||||
0031779|01/22/2001|01105||19700||||
0031779|01/22/2001|01106||321||||
0031779|01/22/2001|01145|<|1||||
0031779|01/22/2001|01147|<|1.1||||
0031779|01/22/2001|32211||14.7||||
0031779|01/22/2001|32218|<|5||||
0031779|01/22/2001|70300||297||||
0031779|01/22/2001|70507|<|0.06||||
R194180|01/22/2001|00010||5.38||||
R194180|01/22/2001|00061||0.75||||
R194180|01/22/2001|00078||0.083||||
R194180|01/22/2001|00094||222||||
R194180|01/22/2001|00300||10.82||||
R194180|01/22/2001|00400||7.95||||
R194180|01/22/2001|01351||3||||
R194180|01/22/2001|31616||10||||
R194180|01/22/2001|72053||7||||
R194180|01/22/2001|89835||1||||
0034223|04/11/2001|00410||125||||
0034223|04/11/2001|00530||29||||
0034223|04/11/2001|00535||5||||
0034223|04/11/2001|00593|<|0.05||||
0034223|04/11/2001|00610|<|0.05||||
0034223|04/11/2001|00625||1.44||||
0034223|04/11/2001|00665||0.32||||
0034223|04/11/2001|00680||11||||
0034223|04/11/2001|00915||37||||
0034223|04/11/2001|00916||39.3||||
0034223|04/11/2001|00925||9.33||||
0034223|04/11/2001|00927||10.1||||
0034223|04/11/2001|00940||70||||
0034223|04/11/2001|00945||8||||
0034223|04/11/2001|00951||0.3||||
0034223|04/11/2001|01000||3.06||||
0034223|04/11/2001|01002||5.84||||
0034223|04/11/2001|01025|<|7||||
0034223|04/11/2001|01027|<|6||||
0034223|04/11/2001|01030|<|3||||
0034223|04/11/2001|01034|<|4||||
0034223|04/11/2001|01040|<|6||||
0034223|04/11/2001|01042|<|6||||
