Z009300|04/17/1980|00010||17.3||||
Z009300|04/17/1980|00011||63.1||||
Z009300|04/17/1980|00094||368||||
Z009300|04/17/1980|00095||333||||
Z009300|04/17/1980|00300||8.3||||
Z009300|04/17/1980|00400||7.2||||
Z009300|04/17/1980|00403||8||||
Z009300|04/17/1980|00410||38||||
Z009300|04/17/1980|00530||146||||
Z009300|04/17/1980|00535||5||||
Z009300|04/17/1980|00610||0.01||||
Z009300|04/17/1980|00620||0.16||||
Z009300|04/17/1980|00650||2.05||||
Z009300|04/17/1980|00660|<|0.03||||
Z009300|04/17/1980|00665||0.67||||
Z009300|04/17/1980|00680||22.7||||
Z009300|04/17/1980|00940||30||||
Z009300|04/17/1980|00945||24.5||||
Z009300|04/17/1980|31616||70||||
Z009300|04/17/1980|32218|<|0.1||||
Z009300|04/17/1980|70507|<|0.01||||
Z009301|07/17/1980|00010||29.5||||
Z009301|07/17/1980|00011||85.1||||
Z009301|07/17/1980|00094||1540||||
Z009301|07/17/1980|00095||1391.5||||
Z009301|07/17/1980|00300||5||||
Z009301|07/17/1980|00400||7.6||||
Z009301|07/17/1980|00403||8.1||||
Z009301|07/17/1980|00410||88||||
Z009301|07/17/1980|00530||122||||
Z009301|07/17/1980|00535||24||||
Z009301|07/17/1980|00610||0.06||||
Z009301|07/17/1980|00620|<|0.01||||
Z009301|07/17/1980|00650||22||||
Z009301|07/17/1980|00660|<|0.03||||
Z009301|07/17/1980|00665||7.2||||
Z009301|07/17/1980|00680||13.4||||
Z009301|07/17/1980|00940||1344.1||||
Z009301|07/17/1980|00945||11.3||||
Z009301|07/17/1980|31616||280||||
Z009301|07/17/1980|32211||23.8||||
Z009301|07/17/1980|32218||31.9||||
Z009301|07/17/1980|70507|<|0.01||||
Z009302|09/11/1980|00010||27||||
Z009302|09/11/1980|00011||81||||
Z009302|09/11/1980|00094||900||||
Z009302|09/11/1980|00095||1012||||
Z009302|09/11/1980|00300||5.5||||
Z009302|09/11/1980|00400||7.1||||
Z009302|09/11/1980|00403||7.3||||
Z009302|09/11/1980|00410||112||||
Z009302|09/11/1980|00530||80||||
Z009302|09/11/1980|00535||16||||
Z009302|09/11/1980|00610||0.06||||
Z009302|09/11/1980|00620|<|0.02||||
Z009302|09/11/1980|00650||1.25||||
Z009302|09/11/1980|00660||0.03||||
Z009302|09/11/1980|00665||0.41||||
Z009302|09/11/1980|00680||47.5||||
Z009302|09/11/1980|00940||230||||
Z009302|09/11/1980|00945||6.25||||
Z009302|09/11/1980|32211||181.2||||
Z009302|09/11/1980|32218|<|0.1||||
Z009302|09/11/1980|70507||0.01||||
Z009303|12/11/1980|00010||7||||
Z009303|12/11/1980|00011||44.6||||
Z009303|12/11/1980|00094||250||||
Z009303|12/11/1980|00095||253||||
Z009303|12/11/1980|00300||11.1||||
Z009303|12/11/1980|00400||6||||
Z009303|12/11/1980|00403||7.6||||
Z009303|12/11/1980|00410||40||||
Z009303|12/11/1980|00530||187||||
Z009303|12/11/1980|00535||33||||
Z009303|12/11/1980|00610||0.1||||
Z009303|12/11/1980|00620||0.391||||
Z009303|12/11/1980|00650||1.178||||
Z009303|12/11/1980|00660||0.245||||
Z009303|12/11/1980|00665||0.385||||
Z009303|12/11/1980|00680||107||||
Z009303|12/11/1980|00940||20||||
Z009303|12/11/1980|00945||58.5||||
Z009303|12/11/1980|32211||11.2||||
Z009303|12/11/1980|32218||7.3||||
Z009303|12/11/1980|70507||0.08||||
