0354180|07/13/1994|00010||25.6||||
0354180|07/13/1994|00094||1324||||
0354180|07/13/1994|00300||2.7||||
0354180|07/13/1994|00400||7.5||||
0354181|07/13/1994|00010||25.5||||
0354181|07/13/1994|00094||1376||||
0354181|07/13/1994|00300||2.3||||
0354181|07/13/1994|00400||7.5||||
F040329|07/13/1994|00010||27.8||||
F040329|07/13/1994|00078||1.8||||
F040329|07/13/1994|00094||1162||||
F040329|07/13/1994|00300||6.9||||
F040329|07/13/1994|00400||8.1||||
F040329|07/13/1994|31616||5||||
F040329|07/13/1994|72053||1||||
F040330|07/13/1994|00010||27.3||||
F040330|07/13/1994|00078||1.33||||
F040330|07/13/1994|00094||1116||||
F040330|07/13/1994|00300||6.9||||
F040330|07/13/1994|00400||8.1||||
F040330|07/13/1994|31616||6||||
F040330|07/13/1994|72053||1||||
F040331|07/13/1994|00010||26.6||||
F040331|07/13/1994|00078||1.33||||
F040331|07/13/1994|00094||1190||||
F040331|07/13/1994|00300||6.3||||
F040331|07/13/1994|00400||8.1||||
F040331|07/13/1994|31616||52||||
F040331|07/13/1994|72053||1||||
F040332|07/13/1994|00010||27.7||||
F040332|07/13/1994|00078||0.77||||
F040332|07/13/1994|00094||1490||||
F040332|07/13/1994|00300||6.5||||
F040332|07/13/1994|00400||8.3||||
F040332|07/13/1994|31616||3||||
F040332|07/13/1994|72053||1||||
