Z005649|01/07/1976|00010||2||||
Z005649|01/07/1976|00011||36||||
Z005649|01/07/1976|00061||2||||
Z005649|01/07/1976|00094||390||||
Z005649|01/07/1976|00300||11.4||||
Z005650|02/25/1976|00010||13.5||||
Z005650|02/25/1976|00011||56.3||||
Z005650|02/25/1976|00061||2.5||||
Z005650|02/25/1976|00094||1000||||
Z005650|02/25/1976|00300||11.7||||
Z005650|02/25/1976|00400||8.2||||
Z006733|03/18/1976|00010||11||||
Z006733|03/18/1976|00011||51.8||||
Z006733|03/18/1976|00077||72||||
Z006733|03/18/1976|00094||1600||||
Z006733|03/18/1976|00095||1414||||
Z006733|03/18/1976|00300||12.1||||
Z006733|03/18/1976|00400||8.5||||
Z006733|03/18/1976|00403||8.2||||
Z006733|03/18/1976|00410||140||||
Z006733|03/18/1976|00425||130||||
Z006733|03/18/1976|00430||5||||
Z006733|03/18/1976|00530||2||||
Z006733|03/18/1976|00535||0||||
Z006733|03/18/1976|00610||0.16||||
Z006733|03/18/1976|00620||0.24||||
Z006733|03/18/1976|00650||0.15||||
Z006733|03/18/1976|00660||0||||
Z006733|03/18/1976|00665||0.05||||
Z006733|03/18/1976|00940||266||||
Z006733|03/18/1976|00945||219||||
Z006733|03/18/1976|31616|<|10||||
Z006733|03/18/1976|32211||6||||
Z006733|03/18/1976|70507||0||||
Z006734|03/18/1976|00010||11||||
Z006734|03/18/1976|00011||51.8||||
Z006734|03/18/1976|00094||1600||||
Z006734|03/18/1976|00300||12.1||||
Z006734|03/18/1976|00400||8.5||||
Z006735|03/18/1976|00010||11||||
Z006735|03/18/1976|00011||51.8||||
Z006735|03/18/1976|00094||1600||||
Z006735|03/18/1976|00300||12.1||||
Z006735|03/18/1976|00400||8.5||||
Z006736|03/18/1976|00010||11||||
Z006736|03/18/1976|00011||51.8||||
Z006736|03/18/1976|00094||1600||||
Z006736|03/18/1976|00300||12.1||||
Z006736|03/18/1976|00400||8.5||||
Z006737|03/18/1976|00010||11||||
Z006737|03/18/1976|00011||51.8||||
Z006737|03/18/1976|00094||1600||||
Z006737|03/18/1976|00300||12.1||||
Z006737|03/18/1976|00400||8.5||||
Z006738|03/18/1976|00010||11||||
Z006738|03/18/1976|00011||51.8||||
Z006738|03/18/1976|00094||1600||||
Z006738|03/18/1976|00300||12.1||||
Z006738|03/18/1976|00400||8.5||||
Z006739|03/18/1976|00010||11||||
Z006739|03/18/1976|00011||51.8||||
Z006739|03/18/1976|00094||1600||||
Z006739|03/18/1976|00300||12.1||||
Z006739|03/18/1976|00400||8.5||||
Z006740|03/18/1976|00010||11||||
Z006740|03/18/1976|00011||51.8||||
Z006740|03/18/1976|00094||1600||||
Z006740|03/18/1976|00300||12.1||||
Z006740|03/18/1976|00400||8.5||||
Z006741|03/18/1976|00010||11||||
Z006741|03/18/1976|00011||51.8||||
Z006741|03/18/1976|00094||1600||||
Z006741|03/18/1976|00300||12.1||||
Z006741|03/18/1976|00400||8.5||||
Z006742|03/18/1976|00010||11||||
Z006742|03/18/1976|00011||51.8||||
Z006742|03/18/1976|00094||1600||||
Z006742|03/18/1976|00300||12.1||||
Z006742|03/18/1976|00400||8.5||||
Z006743|03/18/1976|93300||2.24259||||
Z006743|03/18/1976|93791||6.429||||
Z006743|03/18/1976|94022||1.738||||
Z006743|03/18/1976|94111||1.043||||
Z006743|03/18/1976|95526||3.301||||
Z006743|03/18/1976|95622||1.39||||
Z006743|03/18/1976|95716||0.695||||
Z006743|03/18/1976|95740||0.174||||
