RR22711|03/15/2011|00010||11||||
RR22711|03/15/2011|00094||1790||||
RR22711|03/15/2011|00300||13||||
RR22711|03/15/2011|00335||17||||
RR22711|03/15/2011|00400||8.3||||
RR22711|03/15/2011|00410||108||||
RR22711|03/15/2011|00530||3||||
RR22711|03/15/2011|00535||1||||
RR22711|03/15/2011|00610|<|0.1||||
RR22711|03/15/2011|00620|<|0.04||||
RR22711|03/15/2011|00665|<|0.06||||
RR22711|03/15/2011|00671|<|0.04||||
RR22711|03/15/2011|00680||4.42||||
RR22711|03/15/2011|00915||98.4||||
RR22711|03/15/2011|00940||371||||
RR22711|03/15/2011|00945||255||||
RR22711|03/15/2011|20424||1||||
RR22711|03/15/2011|31699|<|1||||
RR22711|03/15/2011|31704|<|8||||
RR22711|03/15/2011|32213|<|2||||
RR22711|03/15/2011|70300||1150||||
RR22711|03/15/2011|70953||4.6||||
RR22711|03/15/2011|72053|<|7||||
RR22711|03/15/2011|82079||1.43||||
RR22711|03/15/2011|89965||2||||
RR22711|03/15/2011|89966||2||||
RR22711|03/15/2011|89969||5||||
RR22711|03/15/2011|89971||6||||
RR22712|03/15/2011|00010||13.1||||
RR22712|03/15/2011|00094||1800||||
RR22712|03/15/2011|00300||12||||
RR22712|03/15/2011|00335||19||||
RR22712|03/15/2011|00400||8.3||||
RR22712|03/15/2011|00410||116||||
RR22712|03/15/2011|00530||11||||
RR22712|03/15/2011|00535||3||||
RR22712|03/15/2011|00610|<|0.1||||
RR22712|03/15/2011|00620|<|0.04||||
RR22712|03/15/2011|00665|<|0.06||||
RR22712|03/15/2011|00671|<|0.04||||
RR22712|03/15/2011|00680||4.23||||
RR22712|03/15/2011|00915||101||||
RR22712|03/15/2011|00940||374||||
RR22712|03/15/2011|00945||258||||
RR22712|03/15/2011|20424||1||||
RR22712|03/15/2011|31699|<|1||||
RR22712|03/15/2011|31704|<|8||||
RR22712|03/15/2011|32213|<|2||||
RR22712|03/15/2011|70300||1120||||
RR22712|03/15/2011|70953||11.1||||
RR22712|03/15/2011|72053|<|7||||
RR22712|03/15/2011|82079||5.82||||
RR22712|03/15/2011|89965||2||||
RR22712|03/15/2011|89966||2||||
RR22712|03/15/2011|89969||5||||
RR22712|03/15/2011|89971||6||||
RR22713|03/15/2011|00010||12.8||||
RR22713|03/15/2011|00094||2330||||
RR22713|03/15/2011|00300||11.5||||
RR22713|03/15/2011|00335||23||||
RR22713|03/15/2011|00400||8.3||||
RR22713|03/15/2011|00410||118||||
RR22713|03/15/2011|00530||13||||
RR22713|03/15/2011|00535||4||||
RR22713|03/15/2011|00610|<|0.1||||
RR22713|03/15/2011|00620|<|0.04||||
RR22713|03/15/2011|00665|<|0.06||||
RR22713|03/15/2011|00671|<|0.04||||
RR22713|03/15/2011|00680||4.39||||
RR22713|03/15/2011|00915||118||||
RR22713|03/15/2011|00940||507||||
RR22713|03/15/2011|00945||320||||
