Z239528|02/28/1972|00095||36000||||
Z239528|02/28/1972|00300||9.2||||
Z239528|02/28/1972|00310||1||||
Z239528|02/28/1972|00403||8.3||||
Z239528|02/28/1972|00530||40||||
Z239528|02/28/1972|00535||10||||
Z239528|02/28/1972|00605||0.15||||
Z239528|02/28/1972|00610||0.2||||
Z239528|02/28/1972|00620||0.12||||
Z239528|02/28/1972|00650||0.6||||
Z239528|02/28/1972|00665||0.196||||
Z239528|02/28/1972|00940||13000||||
Z239528|02/28/1972|00945||1650||||
Z239528|02/28/1972|32211||20||||
Z239529|02/28/1972|00010||17.2||||
Z239529|02/28/1972|00011||63||||
Z239529|02/28/1972|00094||33000||||
Z239529|02/28/1972|00300||9.2||||
Z239530|02/28/1972|00010||17.2||||
Z239530|02/28/1972|00011||63||||
Z239530|02/28/1972|00094||34000||||
Z239530|02/28/1972|00300||8.8||||
Z239531|02/28/1972|00010||17.2||||
Z239531|02/28/1972|00011||63||||
Z239531|02/28/1972|00094||36000||||
Z239531|02/28/1972|00300||8.9||||
Z239532|02/28/1972|00010||16.7||||
Z239532|02/28/1972|00011||62||||
Z239532|02/28/1972|00094||36000||||
Z239532|02/28/1972|00300||8.9||||
Z239897|03/03/1972|00010||17.8||||
Z239897|03/03/1972|00011||64||||
Z239897|03/03/1972|00070||30||||
Z239897|03/03/1972|00094||41000||||
Z239897|03/03/1972|00300||8.3||||
Z239897|03/03/1972|00400||8.7||||
Z239897|03/03/1972|00941||16000||||
Z238887|03/31/1972|00010||18.9||||
Z238887|03/31/1972|00011||66||||
Z238887|03/31/1972|00070||9||||
Z238887|03/31/1972|00094||25000||||
Z238887|03/31/1972|00095||57232||||
Z238887|03/31/1972|00300||7.2||||
Z238887|03/31/1972|00310||1||||
Z238887|03/31/1972|00400||7.8||||
Z238887|03/31/1972|00403||8||||
Z238887|03/31/1972|00530||40||||
Z238887|03/31/1972|00535||6||||
Z238887|03/31/1972|00610||0.1||||
Z238887|03/31/1972|00620||0.03||||
Z238887|03/31/1972|00650||0.14||||
Z238887|03/31/1972|00665||0.046||||
Z238887|03/31/1972|00940||14800||||
Z238887|03/31/1972|00945||2040||||
Z238887|03/31/1972|32211||30||||
Z238888|03/31/1972|00010||18.9||||
Z238888|03/31/1972|00011||66||||
Z238888|03/31/1972|00094||25200||||
Z238888|03/31/1972|00300||8||||
Z238889|03/31/1972|00010||18.9||||
Z238889|03/31/1972|00011||66||||
Z238889|03/31/1972|00094||25800||||
Z238889|03/31/1972|00300||8||||
Z238890|03/31/1972|00010||18.9||||
Z238890|03/31/1972|00011||66||||
Z238890|03/31/1972|00094||26500||||
Z238890|03/31/1972|00300||8.6||||
Z238891|03/31/1972|00010||18.9||||
Z238891|03/31/1972|00011||66||||
Z238891|03/31/1972|00094||27000||||
Z238891|03/31/1972|00300||8||||
Z238892|03/31/1972|00010||18.9||||
Z238892|03/31/1972|00011||66||||
Z238892|03/31/1972|00094||27300||||
Z238892|03/31/1972|00300||7.8||||
Z238893|04/24/1972|00010||25||||
Z238893|04/24/1972|00011||77||||
Z238893|04/24/1972|00094||18000||||
Z238893|04/24/1972|00095||34104||||
Z238893|04/24/1972|00300||5.3||||
Z238893|04/24/1972|00310||1.5||||
Z238893|04/24/1972|00400||8.2||||
Z238893|04/24/1972|00403||7.8||||
Z238893|04/24/1972|00530||33||||
Z238893|04/24/1972|00535||12||||
Z238893|04/24/1972|00610||0.15||||
Z238893|04/24/1972|00620||0.18||||
Z238893|04/24/1972|00650||0.06||||
Z238893|04/24/1972|00665||0.02||||
Z238893|04/24/1972|00940||8900||||
Z238893|04/24/1972|00945||1250||||
Z238893|04/24/1972|31505||200||||
Z238893|04/24/1972|31619||10||||
Z238893|04/24/1972|32211||20||||
Z238894|04/24/1972|00010||25||||
Z238894|04/24/1972|00011||77||||
Z238894|04/24/1972|00094||18000||||
Z238894|04/24/1972|00300||5||||
Z238895|04/24/1972|00010||25||||
Z238895|04/24/1972|00011||77||||
Z238895|04/24/1972|00094||18000||||
Z238895|04/24/1972|00300||5.2||||
Z238896|04/24/1972|00010||25||||
Z238896|04/24/1972|00011||77||||
Z238896|04/24/1972|00094||19000||||
Z238896|04/24/1972|00300||5||||
Z238897|04/24/1972|00010||25||||
Z238897|04/24/1972|00011||77||||
Z238897|04/24/1972|00094||23000||||
Z238897|04/24/1972|00300||5.1||||
Z238898|04/24/1972|00010||25||||
Z238898|04/24/1972|00011||77||||
Z238898|04/24/1972|00094||23100||||
Z238898|04/24/1972|00300||5.4||||
Z238899|04/24/1972|00010||25||||
Z238899|04/24/1972|00011||77||||
Z238899|04/24/1972|00094||23000||||
Z238899|04/24/1972|00300||5.4||||
Z239898|04/25/1972|00010||25.6||||
Z239898|04/25/1972|00011||78||||
Z239898|04/25/1972|00070||0||||
Z239898|04/25/1972|00095||64288||||
Z239898|04/25/1972|00300||6.3||||
Z239898|04/25/1972|00310||1||||
Z239898|04/25/1972|00400||8.3||||
Z239898|04/25/1972|00403||8||||
Z239898|04/25/1972|00530||32||||
Z239898|04/25/1972|00535||12||||
Z239898|04/25/1972|00610||0.1||||
Z239898|04/25/1972|00620||0.03||||
Z239898|04/25/1972|00650||0.06||||
Z239898|04/25/1972|00665||0.02||||
Z239898|04/25/1972|00940||16700||||
Z239898|04/25/1972|00945||2310||||
Z239898|04/25/1972|31505||740||||
Z239898|04/25/1972|31619||20||||
Z239898|04/25/1972|32211||4||||
Z239899|05/16/1972|00010||26.1||||
Z239899|05/16/1972|00011||79||||
Z239899|05/16/1972|00070||0||||
Z239899|05/16/1972|00094||42000||||
Z239899|05/16/1972|00300||6.1||||
Z239899|05/16/1972|00400||6.7||||
Z239899|05/16/1972|00941||15000||||
Z238900|05/25/1972|00010||26.1||||
Z238900|05/25/1972|00011||79||||
Z238900|05/25/1972|00070||10||||
Z238900|05/25/1972|00094||25000||||
Z238900|05/25/1972|00300||6.8||||
Z238900|05/25/1972|00400||8.4||||
Z238901|05/25/1972|00010||23.9||||
Z238901|05/25/1972|00011||75||||
Z238901|05/25/1972|00094||27000||||
Z238901|05/25/1972|00300||5.2||||
Z238902|05/25/1972|00010||22.8||||
Z238902|05/25/1972|00011||73||||
Z238902|05/25/1972|00094||28000||||
Z238902|05/25/1972|00300||4.5||||
Z238903|05/25/1972|00010||22.8||||
Z238903|05/25/1972|00011||73||||
Z238903|05/25/1972|00094||29000||||
Z238903|05/25/1972|00300||3.4||||
Z238904|05/25/1972|00010||22.2||||
Z238904|05/25/1972|00011||72||||
Z238904|05/25/1972|00094||30000||||
Z238904|05/25/1972|00300||2.8||||
Z238905|05/25/1972|00010||22.2||||
Z238905|05/25/1972|00011||72||||
Z238905|05/25/1972|00094||30000||||
Z238905|05/25/1972|00300||2.3||||
Z238906|05/25/1972|00010||22.2||||
Z238906|05/25/1972|00011||72||||
Z238906|05/25/1972|00094||30000||||
Z238906|05/25/1972|00300||2.3||||
Z239533|05/31/1972|00010||26.1||||
Z239533|05/31/1972|00011||79||||
Z239533|05/31/1972|00070||3||||
Z239533|05/31/1972|00094||28000||||
Z239533|05/31/1972|00095||57500||||
Z239533|05/31/1972|00300||7.1||||
Z239533|05/31/1972|00310||1.5||||
Z239533|05/31/1972|00403||8.4||||
Z239533|05/31/1972|00530||20||||
Z239533|05/31/1972|00535||20||||
Z239533|05/31/1972|00605||0.15||||
Z239533|05/31/1972|00610||0||||
Z239533|05/31/1972|00620||0.02||||
Z239533|05/31/1972|00650||1.37||||
Z239533|05/31/1972|00665||0.448||||
Z239533|05/31/1972|00940||18800||||
Z239533|05/31/1972|00945||2250||||
Z239533|05/31/1972|31505||3||||
Z239533|05/31/1972|31619||3||||
Z239533|05/31/1972|32211||20||||
Z239534|05/31/1972|00010||26.1||||
Z239534|05/31/1972|00011||79||||
Z239534|05/31/1972|00094||29000||||
Z239534|05/31/1972|00300||7.1||||
Z239535|05/31/1972|00010||25.6||||
Z239535|05/31/1972|00011||78||||
Z239535|05/31/1972|00094||29000||||
Z239535|05/31/1972|00300||7.2||||
Z239536|05/31/1972|00010||25||||
Z239536|05/31/1972|00011||77||||
Z239536|05/31/1972|00094||29000||||
Z239536|05/31/1972|00300||6.9||||
Z239537|05/31/1972|00010||25||||
Z239537|05/31/1972|00011||77||||
Z239537|05/31/1972|00094||29000||||
Z239537|05/31/1972|00300||6.8||||
Z240250|06/02/1972|00010||24.4||||
Z240250|06/02/1972|00011||76||||
Z240250|06/02/1972|00070||10||||
Z240250|06/02/1972|00095||74368||||
Z240250|06/02/1972|00300||7.5||||
Z240250|06/02/1972|00310||1||||
Z240250|06/02/1972|00400||8.6||||
Z240250|06/02/1972|00403||8.1||||
Z240250|06/02/1972|00530||18||||
Z240250|06/02/1972|00535||12||||
Z240250|06/02/1972|00610||0.1||||
Z240250|06/02/1972|00620||0.03||||
Z240250|06/02/1972|00650||0.03||||
Z240250|06/02/1972|00665||0.01||||
Z240250|06/02/1972|00940||19500||||
Z240250|06/02/1972|00945||2810||||
Z240250|06/02/1972|31505||2||||
Z240250|06/02/1972|31619||2||||
Z240102|06/08/1972|00010||25.6||||
Z240102|06/08/1972|00011||78||||
Z240102|06/08/1972|00070||10||||
Z240102|06/08/1972|00095||72520||||
Z240102|06/08/1972|00300||5.1||||
Z240102|06/08/1972|00310||3.5||||
Z240102|06/08/1972|00400||8.6||||
Z240102|06/08/1972|00403||7.9||||
Z240102|06/08/1972|00530||81||||
Z240102|06/08/1972|00535||29||||
Z240102|06/08/1972|00610||0.1||||
Z240102|06/08/1972|00620||0.03||||
Z240102|06/08/1972|00650||0.1||||
Z240102|06/08/1972|00665||0.033||||
Z240102|06/08/1972|00940||19500||||
Z240102|06/08/1972|00945||2500||||
Z240102|06/08/1972|31505||2||||
Z240102|06/08/1972|31619||2||||
Z239900|06/21/1972|00010||28.9||||
Z239900|06/21/1972|00011||84||||
Z239900|06/21/1972|00070||10||||
Z239900|06/21/1972|00094||44000||||
Z239900|06/21/1972|00300||6.7||||
Z239900|06/21/1972|00400||8.7||||
Z239900|06/21/1972|00941||15500||||
Z238907|06/27/1972|00010||25||||
Z238907|06/27/1972|00011||77||||
Z238907|06/27/1972|00070||3||||
Z238907|06/27/1972|00094||21000||||
Z238907|06/27/1972|00300||5.5||||
Z238907|06/27/1972|00400||7.8||||
Z238908|06/27/1972|00010||25||||
Z238908|06/27/1972|00011||77||||
Z238908|06/27/1972|00094||24000||||
Z238908|06/27/1972|00300||5.4||||
Z238909|06/27/1972|00010||25||||
Z238909|06/27/1972|00011||77||||
Z238909|06/27/1972|00094||28000||||
Z238909|06/27/1972|00300||5.3||||
Z238910|06/27/1972|00010||25||||
Z238910|06/27/1972|00011||77||||
Z238910|06/27/1972|00094||30000||||
Z238910|06/27/1972|00300||5.3||||
Z238911|06/27/1972|00010||25||||
Z238911|06/27/1972|00011||77||||
Z238911|06/27/1972|00094||31500||||
Z238911|06/27/1972|00300||5.3||||
Z238912|06/27/1972|00010||25||||
Z238912|06/27/1972|00011||77||||
Z238912|06/27/1972|00094||31500||||
Z238912|06/27/1972|00300||5.3||||
Z238913|06/27/1972|00010||25||||
Z238913|06/27/1972|00011||77||||
Z238913|06/27/1972|00094||31500||||
Z238913|06/27/1972|00300||5.3||||
Z238914|07/05/1972|00010||25||||
Z238914|07/05/1972|00011||77||||
Z238914|07/05/1972|00070||3||||
Z238914|07/05/1972|00094||21000||||
Z238914|07/05/1972|00095||50960||||
Z238914|07/05/1972|00300||5.5||||
Z238914|07/05/1972|00310||2.5||||
Z238914|07/05/1972|00400||7.8||||
Z238914|07/05/1972|00403||7.9||||
Z238914|07/05/1972|00530||62||||
Z238914|07/05/1972|00535||33||||
Z238914|07/05/1972|00610||0.1||||
Z238914|07/05/1972|00620||0.04||||
Z238914|07/05/1972|00650||0.07||||
Z238914|07/05/1972|00665||0.023||||
Z238914|07/05/1972|00940||13300||||
Z238914|07/05/1972|00945||2410||||
Z238914|07/05/1972|32211||8||||
Z238915|07/05/1972|00010||25||||
Z238915|07/05/1972|00011||77||||
Z238915|07/05/1972|00094||24000||||
Z238915|07/05/1972|00300||5.4||||
Z238916|07/05/1972|00010||25||||
Z238916|07/05/1972|00011||77||||
Z238916|07/05/1972|00094||28000||||
Z238916|07/05/1972|00300||5.3||||
Z238917|07/05/1972|00010||25||||
Z238917|07/05/1972|00011||77||||
Z238917|07/05/1972|00094||30000||||
Z238917|07/05/1972|00300||5.3||||
Z238918|07/05/1972|00010||25||||
Z238918|07/05/1972|00011||77||||
Z238918|07/05/1972|00094||31500||||
Z238918|07/05/1972|00300||5.3||||
Z238919|07/05/1972|00010||25||||
Z238919|07/05/1972|00011||77||||
Z238919|07/05/1972|00094||31500||||
Z238919|07/05/1972|00300||5.3||||
Z238920|07/05/1972|00010||25||||
Z238920|07/05/1972|00011||77||||
Z238920|07/05/1972|00094||31500||||
Z238920|07/05/1972|00300||5.3||||
Z239901|07/24/1972|00010||31.1||||
Z239901|07/24/1972|00011||88||||
Z239901|07/24/1972|00070||0||||
Z239901|07/24/1972|00095||70168||||
Z239901|07/24/1972|00300||7.1||||
Z239901|07/24/1972|00310||1||||
Z239901|07/24/1972|00400||8.5||||
Z239901|07/24/1972|00403||8.2||||
Z239901|07/24/1972|00530||15||||
Z239901|07/24/1972|00535||12||||
Z239901|07/24/1972|00610||0.1||||
Z239901|07/24/1972|00620||0.03||||
Z239901|07/24/1972|00650||0.06||||
Z239901|07/24/1972|00665||0.02||||
Z239901|07/24/1972|00940||18600||||
Z239901|07/24/1972|00945||2250||||
Z239901|07/24/1972|31505||4||||
Z239901|07/24/1972|31619||2||||
Z239901|07/24/1972|32211||4||||
Z238921|08/14/1972|00010||26.1||||
Z238921|08/14/1972|00011||79||||
Z238921|08/14/1972|00070||4||||
Z238921|08/14/1972|00094||14000||||
Z238921|08/14/1972|00095||34496||||
Z238921|08/14/1972|00300||6.2||||
Z238921|08/14/1972|00310||2.5||||
Z238921|08/14/1972|00400||8.3||||
Z238921|08/14/1972|00403||7.8||||
Z238921|08/14/1972|00530||26||||
Z238921|08/14/1972|00535||16||||
Z238921|08/14/1972|00610||0.1||||
Z238921|08/14/1972|00620||0.05||||
Z238921|08/14/1972|00650||0.14||||
Z238921|08/14/1972|00665||0.046||||
Z238921|08/14/1972|00940||8890||||
Z238921|08/14/1972|00941||7250||||
Z238921|08/14/1972|00945||1210||||
Z238921|08/14/1972|31505||150||||
Z238921|08/14/1972|31619||10||||
Z238921|08/14/1972|32211||7||||
Z238922|08/14/1972|00010||26.1||||
Z238922|08/14/1972|00011||79||||
Z238922|08/14/1972|00300||5.8||||
Z238923|08/14/1972|00010||27.2||||
Z238923|08/14/1972|00011||81||||
Z238923|08/14/1972|00300||6||||
Z238924|08/14/1972|00010||27.2||||
Z238924|08/14/1972|00011||81||||
Z238924|08/14/1972|00300||6.5||||
Z238925|08/14/1972|00010||27.2||||
Z238925|08/14/1972|00011||81||||
Z238925|08/14/1972|00300||6.5||||
Z238926|08/14/1972|00010||27.2||||
Z238926|08/14/1972|00011||81||||
Z238926|08/14/1972|00300||6.4||||
Z238927|08/14/1972|00010||27.2||||
Z238927|08/14/1972|00011||81||||
Z238927|08/14/1972|00300||6.3||||
Z239902|08/18/1972|00010||30||||
Z239902|08/18/1972|00011||86||||
Z239902|08/18/1972|00070||10||||
Z239902|08/18/1972|00094||46000||||
Z239902|08/18/1972|00300||7.7||||
Z239902|08/18/1972|00400||8.3||||
Z239902|08/18/1972|00941||15750||||
Z240103|09/12/1972|00010||30.6||||
Z240103|09/12/1972|00011||87||||
Z240103|09/12/1972|00070||5||||
Z240103|09/12/1972|00095||77952||||
Z240103|09/12/1972|00300||6.5||||
Z240103|09/12/1972|00310||0.5||||
Z240103|09/12/1972|00400||8.7||||
Z240103|09/12/1972|00403||8.4||||
Z240103|09/12/1972|00530||10||||
Z240103|09/12/1972|00610||0.1||||
Z240103|09/12/1972|00620||0.03||||
Z240103|09/12/1972|00650||0.04||||
Z240103|09/12/1972|00665||0.013||||
Z240103|09/12/1972|00940||20800||||
Z240103|09/12/1972|00945||2420||||
Z240103|09/12/1972|31505||0||||
Z240103|09/12/1972|31619||0||||
Z240103|09/12/1972|32211||4||||
Z240251|09/12/1972|00010||29.4||||
Z240251|09/12/1972|00011||85||||
Z240251|09/12/1972|00070||5||||
Z240251|09/12/1972|00095||77952||||
Z240251|09/12/1972|00300||7.1||||
Z240251|09/12/1972|00310||1||||
Z240251|09/12/1972|00400||8.6||||
Z240251|09/12/1972|00403||8.1||||
Z240251|09/12/1972|00530||32||||
Z240251|09/12/1972|00535||14||||
Z240251|09/12/1972|00610||0.1||||
Z240251|09/12/1972|00620||0.03||||
Z240251|09/12/1972|00650||0.46||||
Z240251|09/12/1972|00665||0.15||||
Z240251|09/12/1972|00940||20700||||
Z240251|09/12/1972|00945||2460||||
Z240251|09/12/1972|31505||0||||
Z240251|09/12/1972|31619||0||||
Z240251|09/12/1972|32211||4||||
Z238928|09/15/1972|00010||25||||
Z238928|09/15/1972|00011||77||||
Z238928|09/15/1972|00070||2||||
Z238928|09/15/1972|00095||42840||||
Z238928|09/15/1972|00300||6.5||||
Z238928|09/15/1972|00310||1||||
Z238928|09/15/1972|00400||8.4||||
Z238928|09/15/1972|00403||8.1||||
Z238928|09/15/1972|00530||19||||
Z238928|09/15/1972|00535||5||||
Z238928|09/15/1972|00610||0.1||||
Z238928|09/15/1972|00620||0.03||||
Z238928|09/15/1972|00650||0.13||||
Z238928|09/15/1972|00665||0.042||||
Z238928|09/15/1972|00940||11500||||
Z238928|09/15/1972|00941||4298||||
Z238928|09/15/1972|00945||1330||||
Z238928|09/15/1972|32211||9||||
Z238929|09/15/1972|00010||25||||
Z238929|09/15/1972|00011||77||||
Z238929|09/15/1972|00300||6.3||||
Z238930|09/15/1972|00010||25.6||||
Z238930|09/15/1972|00011||78||||
Z238930|09/15/1972|00300||6.2||||
Z238931|09/15/1972|00010||25.6||||
Z238931|09/15/1972|00011||78||||
Z238931|09/15/1972|00300||5.9||||
Z238932|09/15/1972|00010||26.1||||
Z238932|09/15/1972|00011||79||||
Z238932|09/15/1972|00300||5.7||||
Z238933|09/15/1972|00010||26.1||||
Z238933|09/15/1972|00011||79||||
Z238933|09/15/1972|00300||5.5||||
Z238934|09/15/1972|00010||26.1||||
Z238934|09/15/1972|00011||79||||
Z238934|09/15/1972|00300||5.5||||
Z239903|09/19/1972|00010||30||||
Z239903|09/19/1972|00011||86||||
Z239903|09/19/1972|00070||10||||
Z239903|09/19/1972|00300||6.1||||
Z239903|09/19/1972|00400||8.5||||
Z239903|09/19/1972|00941||20000||||
Z239538|09/27/1972|00094||29500||||
Z239538|09/27/1972|00095||42600||||
Z239538|09/27/1972|00300||6.1||||
Z239538|09/27/1972|00310||1.5||||
Z239538|09/27/1972|00403||8.2||||
Z239538|09/27/1972|00530||50||||
Z239538|09/27/1972|00535||20||||
Z239538|09/27/1972|00605||0.13||||
Z239538|09/27/1972|00610||0.13||||
Z239538|09/27/1972|00620||0.06||||
Z239538|09/27/1972|00650||0.95||||
Z239538|09/27/1972|00665||0.31||||
Z239538|09/27/1972|00940||13725||||
Z239538|09/27/1972|00945||1400||||
Z239538|09/27/1972|32211||10||||
Z239539|09/27/1972|00010||27.2||||
Z239539|09/27/1972|00011||81||||
Z239539|09/27/1972|00094||30100||||
Z239539|09/27/1972|00300||5.9||||
Z239540|09/27/1972|00010||27.2||||
Z239540|09/27/1972|00011||81||||
Z239540|09/27/1972|00094||29000||||
Z239540|09/27/1972|00300||6||||
Z239541|09/27/1972|00010||27.2||||
Z239541|09/27/1972|00011||81||||
Z239541|09/27/1972|00094||30000||||
Z239541|09/27/1972|00300||5.9||||
Z239542|09/27/1972|00010||27.2||||
Z239542|09/27/1972|00011||81||||
Z239542|09/27/1972|00094||31000||||
Z239542|09/27/1972|00300||6||||
Z240416|10/02/1972|00021||77||||
Z240416|10/02/1972|31501||49||||
Z239904|10/04/1972|00010||27.8||||
Z239904|10/04/1972|00011||82||||
Z239904|10/04/1972|00070||5||||
Z239904|10/04/1972|00095||68544||||
Z239904|10/04/1972|00300||6.7||||
Z239904|10/04/1972|00310||1||||
Z239904|10/04/1972|00400||7||||
Z239904|10/04/1972|00403||8.2||||
Z239904|10/04/1972|00530||24||||
Z239904|10/04/1972|00535||10||||
Z239904|10/04/1972|00610||0.1||||
Z239904|10/04/1972|00620||0.03||||
Z239904|10/04/1972|00650||0.05||||
Z239904|10/04/1972|00665||0.016||||
Z239904|10/04/1972|00940||17900||||
Z239904|10/04/1972|00945||2610||||
Z239904|10/04/1972|31505||2||||
Z239904|10/04/1972|32211||4||||
Z238935|10/05/1972|00010||20.6||||
Z238935|10/05/1972|00011||69||||
Z238935|10/05/1972|00070||4||||
Z238935|10/05/1972|00094||15500||||
Z238935|10/05/1972|00095||35168||||
Z238935|10/05/1972|00300||8.8||||
Z238935|10/05/1972|00310||1.5||||
Z238935|10/05/1972|00400||8.1||||
Z238935|10/05/1972|00403||7.7||||
Z238935|10/05/1972|00530||10||||
Z238935|10/05/1972|00610||0.1||||
Z238935|10/05/1972|00620||0.07||||
Z238935|10/05/1972|00650||0.13||||
Z238935|10/05/1972|00665||0.042||||
Z238935|10/05/1972|00940||9120||||
Z238935|10/05/1972|00941||9400||||
Z238935|10/05/1972|00945||1230||||
Z238935|10/05/1972|31505||10||||
Z238935|10/05/1972|31619||10||||
Z238935|10/05/1972|32211||7||||
Z238936|10/05/1972|00010||20.6||||
Z238936|10/05/1972|00011||69||||
Z238936|10/05/1972|00094||16000||||
Z238936|10/05/1972|00300||8.4||||
Z238937|10/05/1972|00010||20.6||||
Z238937|10/05/1972|00011||69||||
Z238937|10/05/1972|00094||16500||||
Z238937|10/05/1972|00300||8.4||||
Z238938|10/05/1972|00010||20.6||||
Z238938|10/05/1972|00011||69||||
Z238938|10/05/1972|00094||20000||||
Z238938|10/05/1972|00300||7.9||||
Z238939|10/05/1972|00010||20.6||||
Z238939|10/05/1972|00011||69||||
Z238939|10/05/1972|00094||23000||||
Z238939|10/05/1972|00300||8||||
Z238940|10/05/1972|00010||20.6||||
Z238940|10/05/1972|00011||69||||
Z238940|10/05/1972|00094||25000||||
Z238940|10/05/1972|00300||8.1||||
Z238941|10/05/1972|00010||20.6||||
Z238941|10/05/1972|00011||69||||
Z238941|10/05/1972|00094||25000||||
Z238941|10/05/1972|00300||6.6||||
Z238942|11/09/1972|00010||20.6||||
Z238942|11/09/1972|00011||69||||
Z238942|11/09/1972|00070||20||||
Z238942|11/09/1972|00094||19000||||
Z238942|11/09/1972|00095||55440||||
Z238942|11/09/1972|00300||7.9||||
Z238942|11/09/1972|00310||1.5||||
Z238942|11/09/1972|00400||8.5||||
Z238942|11/09/1972|00403||8||||
Z238942|11/09/1972|00530||34||||
Z238942|11/09/1972|00535||5||||
Z238942|11/09/1972|00610||0.1||||
Z238942|11/09/1972|00620||0.17||||
Z238942|11/09/1972|00650||0.18||||
Z238942|11/09/1972|00665||0.059||||
Z238942|11/09/1972|00940||14500||||
Z238942|11/09/1972|00941||5200||||
Z238942|11/09/1972|00945||1880||||
Z238942|11/09/1972|32211||6||||
Z238943|11/09/1972|00010||20.6||||
Z238943|11/09/1972|00011||69||||
Z238943|11/09/1972|00094||19000||||
Z238943|11/09/1972|00300||8.1||||
Z238944|11/09/1972|00010||20.6||||
Z238944|11/09/1972|00011||69||||
Z238944|11/09/1972|00094||20000||||
Z238944|11/09/1972|00300||8.2||||
Z238945|11/09/1972|00010||20.6||||
Z238945|11/09/1972|00011||69||||
Z238945|11/09/1972|00094||20000||||
Z238945|11/09/1972|00300||8.2||||
Z238946|11/09/1972|00010||20.6||||
Z238946|11/09/1972|00011||69||||
Z238946|11/09/1972|00094||21500||||
Z238946|11/09/1972|00300||8.2||||
Z238947|11/09/1972|00010||20.6||||
Z238947|11/09/1972|00011||69||||
Z238947|11/09/1972|00094||21500||||
Z238947|11/09/1972|00300||8.2||||
Z238948|11/09/1972|00010||20.6||||
Z238948|11/09/1972|00011||69||||
Z238948|11/09/1972|00094||21500||||
Z238948|11/09/1972|00300||8.2||||
Z239905|11/27/1972|00010||16.7||||
Z239905|11/27/1972|00011||62||||
Z239905|11/27/1972|00070||125||||
Z239905|11/27/1972|00300||4.3||||
Z239905|11/27/1972|00400||8.6||||
Z239905|11/27/1972|00941||20000||||
Z239906|12/08/1972|00010||13.9||||
Z239906|12/08/1972|00011||57||||
