I010336|01/06/2000|00010||14.9||||
I010336|01/06/2000|00094||45300||||
I010336|01/06/2000|00300||7.7||||
I010336|01/06/2000|00310||1||||
I010336|01/06/2000|00400||8.24||||
I010336|01/06/2000|00480||29.4||||
I010336|01/06/2000|00530||76||||
I010336|01/06/2000|01351||1||||
I010336|01/06/2000|31616||20||||
I010336|01/06/2000|31648||20||||
I010336|01/06/2000|72053|>|7||||
I010340|01/06/2000|00010||14.8||||
I010340|01/06/2000|00094||45500||||
I010340|01/06/2000|00300||7.7||||
I010340|01/06/2000|00310||2||||
I010340|01/06/2000|00400||8.23||||
I010340|01/06/2000|00480||29.5||||
I010340|01/06/2000|00530||82||||
I010340|01/06/2000|01351||1||||
I010340|01/06/2000|31616||220||||
I010340|01/06/2000|31648||170||||
I010340|01/06/2000|72053|>|7||||
I010342|01/06/2000|00010||14.6||||
I010342|01/06/2000|00094||45500||||
I010342|01/06/2000|00300||7.8||||
I010342|01/06/2000|00310||2||||
I010342|01/06/2000|00400||8.24||||
I010342|01/06/2000|00480||29.5||||
I010342|01/06/2000|00530||59||||
I010342|01/06/2000|01351||1||||
I010342|01/06/2000|31616||40||||
I010342|01/06/2000|31648||40||||
I010342|01/06/2000|72053|>|7||||
I010343|01/06/2000|00010||12.7||||
I010343|01/06/2000|00094||42200||||
I010343|01/06/2000|00300||7.9||||
I010343|01/06/2000|00310||2||||
I010343|01/06/2000|00400||8.31||||
I010343|01/06/2000|00480||27.1||||
I010343|01/06/2000|00530||168||||
I010343|01/06/2000|31616||20||||
I010343|01/06/2000|31648||20||||
I010343|01/06/2000|31649||30||||
I010343|01/06/2000|72053|<|1||||
I010345|01/06/2000|00010||14.6||||
I010345|01/06/2000|00094||45600||||
I010345|01/06/2000|00300||7.8||||
I010345|01/06/2000|00310||2||||
I010345|01/06/2000|00400||8.24||||
I010345|01/06/2000|00480||29.5||||
I010345|01/06/2000|00530||71||||
I010345|01/06/2000|01351||1||||
I010345|01/06/2000|31616|<|20||||
I010345|01/06/2000|31648|<|20||||
I010345|01/06/2000|72053|>|7||||
I010348|01/06/2000|00010||14.4||||
I010348|01/06/2000|00094||46000||||
I010348|01/06/2000|00300||7.8||||
I010348|01/06/2000|00310||2||||
I010348|01/06/2000|00400||8.26||||
I010348|01/06/2000|00480||29.8||||
I010348|01/06/2000|00530||123||||
I010348|01/06/2000|01351||1||||
