0046035|01/12/2004|00410||118||||
0046035|01/12/2004|00530||25||||
0046035|01/12/2004|00535||5||||
0046035|01/12/2004|00610|<|0.05||||
0046035|01/12/2004|00615|<|1.25||||Y
0046035|01/12/2004|00620|<|1.25||||
0046035|01/12/2004|00625||0.41||||
0046035|01/12/2004|00665|<|0.05||||
0046035|01/12/2004|00680|<|1||||
0046035|01/12/2004|00940||14600||||
0046035|01/12/2004|00945||2020||||
0046035|01/12/2004|00951||1.06||||
0046035|01/12/2004|32211|<|10||||
0046035|01/12/2004|32218|<|5||||
0046035|01/12/2004|70300||29200||||
0046035|01/12/2004|70507|<|1.5||||
2516721|01/12/2004|00010||14.1||||
2516721|01/12/2004|00094||43700||||
2516721|01/12/2004|00300||7.8||||
2516721|01/12/2004|00400||8.2||||
2516721|01/12/2004|00480||28.2||||
2516722|01/12/2004|00010||14||||
2516722|01/12/2004|00094||43700||||
2516722|01/12/2004|00300||7.7||||
2516722|01/12/2004|00400||8.2||||
2516722|01/12/2004|00480||28.2||||
2516723|01/12/2004|00010||14||||
2516723|01/12/2004|00094||44200||||
2516723|01/12/2004|00300||7.8||||
2516723|01/12/2004|00400||8.2||||
2516723|01/12/2004|00480||28.7||||
2516724|01/12/2004|00010||14||||
2516724|01/12/2004|00094||44200||||
2516724|01/12/2004|00300||7.9||||
2516724|01/12/2004|00400||8.2||||
2516724|01/12/2004|00480||28.5||||
2516725|01/12/2004|00010||14||||
2516725|01/12/2004|00094||44100||||
2516725|01/12/2004|00300||8.1||||
2516725|01/12/2004|00400||8.2||||
2516725|01/12/2004|00480||28.6||||
H055833|01/12/2004|00011||58||||
H055833|01/12/2004|00021||60||||
H055833|01/12/2004|31616||2||||
H055833|01/12/2004|82553||0||||
H055833|01/12/2004|82554||0.11||||
R215270|01/12/2004|00010||14.2||||
R215270|01/12/2004|00078||1.2||||
R215270|01/12/2004|00094||43500||||
R215270|01/12/2004|00300||8||||
R215270|01/12/2004|00400||8.2||||
R215270|01/12/2004|00480||28.1||||
R215270|01/12/2004|31701|<|10||||
R215270|01/12/2004|72053|>|5||||
R215270|01/12/2004|82903|>|13.5||||
H055915|01/13/2004|00011||63||||
H055915|01/13/2004|00021||72||||
H055915|01/13/2004|31616||2||||
H055915|01/13/2004|82553||0||||
H055915|01/13/2004|82554||0.11||||
H055922|01/14/2004|00011||64||||
H055922|01/14/2004|00021||75||||
H055922|01/14/2004|31616||2||||
H055922|01/14/2004|82553||0.01||||
H055922|01/14/2004|82554||0.1||||
0046761|02/17/2004|00410||22||||
0046761|02/17/2004|00530||42||||
0046761|02/17/2004|00535||8||||
0046761|02/17/2004|00610||0.1||||
0046761|02/17/2004|00615|<|0.1||||
0046761|02/17/2004|00620|<|0.1||||
0046761|02/17/2004|00625||0.78||||
0046761|02/17/2004|00665||0.08||||
0046761|02/17/2004|00680||10||||
0046761|02/17/2004|00940||1020||||
0046761|02/17/2004|00945||143||||
0046761|02/17/2004|00951||0.11||||
0046761|02/17/2004|32211|<|10||||
0046761|02/17/2004|32218|<|5||||
