Z239302|01/11/1982|00010||6||||
Z239302|01/11/1982|00011||42.8||||
Z239302|01/11/1982|00094||27500||||
Z239302|01/11/1982|00300||8.5||||
Z239302|01/11/1982|00400||6.5||||
Z239418|01/11/1982|00010||6||||
Z239418|01/11/1982|00011||42.8||||
Z239418|01/11/1982|00094||28000||||
Z239418|01/11/1982|00300||8.7||||
Z239418|01/11/1982|00400||6.5||||
Z240503|01/14/1982|00010||5||||
Z240503|01/14/1982|00011||41||||
Z240503|01/14/1982|00094||25000||||
Z240503|01/14/1982|00300||8.5||||
Z240503|01/14/1982|00403||7.7||||
Z240503|01/14/1982|00410||121||||
Z240503|01/14/1982|00530||168||||
Z240503|01/14/1982|00535||26||||
Z240503|01/14/1982|00610||0.18||||
Z240503|01/14/1982|00620||0.4||||
Z240503|01/14/1982|00650||1.0404||||
Z240503|01/14/1982|00660||0.39474||||
Z240503|01/14/1982|00665||0.34||||
Z240503|01/14/1982|00671||0.129||||
Z240503|01/14/1982|00680||5||||
Z240503|01/14/1982|00940||18200||||
Z240503|01/14/1982|00945||2370||||
Z239303|02/05/1982|00010||9||||
Z239303|02/05/1982|00011||48.2||||
Z239303|02/05/1982|00094||30000||||
Z239303|02/05/1982|00300||8.5||||
Z239303|02/05/1982|00400||6.9||||
Z239419|02/05/1982|00010||9||||
Z239419|02/05/1982|00011||48.2||||
Z239419|02/05/1982|00094||30000||||
Z239419|02/05/1982|00300||8.6||||
Z239419|02/05/1982|00400||6.8||||
Z240016|02/09/1982|00010||10.6||||
Z240016|02/09/1982|00011||51.1||||
Z240016|02/09/1982|00094||32900||||
Z240016|02/09/1982|00095||31000||||
Z240016|02/09/1982|00300||12.2||||
Z240016|02/09/1982|00400||7.9||||
Z240016|02/09/1982|00403||8.2||||
Z240016|02/09/1982|00410||161||||
Z240016|02/09/1982|00530||76||||
Z240016|02/09/1982|00535|<|10||||
Z240016|02/09/1982|00610|<|0.05||||
Z240016|02/09/1982|00615|<|0.03||||
Z240016|02/09/1982|00620|<|0.03||||
Z240016|02/09/1982|00630||0.06||||
Z240016|02/09/1982|00650||0.34||||
Z240016|02/09/1982|00660||0.09||||
Z240016|02/09/1982|00665||0.11||||
Z240016|02/09/1982|00680||7||||
Z240016|02/09/1982|00940||11200||||
Z240016|02/09/1982|00945||1400||||
Z240016|02/09/1982|31501|<|10||||
Z240016|02/09/1982|32211|<|5||||
Z240016|02/09/1982|32218||9||||
Z240016|02/09/1982|70507||0.03||||
Z240504|02/18/1982|00010||14||||
Z240504|02/18/1982|00011||57.2||||
Z240504|02/18/1982|00094||32000||||
Z240504|02/18/1982|00095||46368||||
Z240504|02/18/1982|00300||8.6||||
Z240504|02/18/1982|00400||8.1||||
Z240504|02/18/1982|00403||7.8||||
Z240504|02/18/1982|00410||119||||
Z240504|02/18/1982|00530||139||||
Z240504|02/18/1982|00535||10||||
Z240504|02/18/1982|00610|<|0.01||||
Z240504|02/18/1982|00620|<|0.01||||
Z240504|02/18/1982|00650||0.4437||||
Z240504|02/18/1982|00660||0.05508||||
Z240504|02/18/1982|00665||0.145||||
Z240504|02/18/1982|00671||0.018||||
Z240504|02/18/1982|00680||3||||
Z240504|02/18/1982|00940||16180||||
Z240504|02/18/1982|00945||213||||
Z240372|03/09/1982|00010||15||||
Z240372|03/09/1982|00011||59||||
Z240372|03/09/1982|00094||50000||||
Z240372|03/09/1982|00095||47050||||
Z240372|03/09/1982|00300||10.2||||
Z240372|03/09/1982|00400||7.2||||
Z240372|03/09/1982|00403||8.1||||
Z240372|03/09/1982|00410||130||||
Z240372|03/09/1982|00610|<|0.05||||
Z240372|03/09/1982|00615|<|0.03||||
Z240372|03/09/1982|00620|<|0.03||||
Z240372|03/09/1982|00630||0.06||||
Z240372|03/09/1982|00650||0.34||||
Z240372|03/09/1982|00660|<|0.03||||
Z240372|03/09/1982|00665||0.11||||
Z240372|03/09/1982|00680||5||||
Z240372|03/09/1982|00940||17500||||
Z240372|03/09/1982|00945||2400||||
Z240372|03/09/1982|31501||10||||
Z240372|03/09/1982|31616|<|10||||
Z240372|03/09/1982|32211|<|5||||
Z240372|03/09/1982|32218|<|5||||
Z240372|03/09/1982|70507|<|0.01||||
Z239304|03/15/1982|00010||16||||
Z239304|03/15/1982|00011||60.8||||
Z239304|03/15/1982|00094||32000||||
Z239304|03/15/1982|00300||8.7||||
Z239304|03/15/1982|00400||6.6||||
Z239420|03/15/1982|00010||16||||
Z239420|03/15/1982|00011||60.8||||
Z239420|03/15/1982|00094||32000||||
Z239420|03/15/1982|00300||8.8||||
Z239420|03/15/1982|00400||6.5||||
Z240185|03/24/1982|00010||21||||
Z240185|03/24/1982|00011||69.8||||
Z240185|03/24/1982|00077||42||||
Z240185|03/24/1982|00094||45000||||
Z240185|03/24/1982|00095||46540||||
Z240185|03/24/1982|00300||7.9||||
Z240185|03/24/1982|00400||8||||
Z240185|03/24/1982|00403||8.2||||
Z240185|03/24/1982|00410||118||||
Z240185|03/24/1982|00530||23||||
Z240185|03/24/1982|00535||12||||
Z240185|03/24/1982|00610|<|0.05||||
Z240185|03/24/1982|00615|<|0.03||||
Z240185|03/24/1982|00620|<|0.03||||
Z240185|03/24/1982|00630||0.06||||
Z240185|03/24/1982|00650||0.06||||
Z240185|03/24/1982|00660||0.03||||
Z240185|03/24/1982|00665||0.02||||
Z240185|03/24/1982|00680|<|5||||
Z240185|03/24/1982|00940||15700||||
Z240185|03/24/1982|00945||2100||||
Z240185|03/24/1982|31616||12||||
Z240185|03/24/1982|32211|<|5||||
Z240185|03/24/1982|32218|<|5||||
Z240185|03/24/1982|70507||0.01||||
Z239305|04/08/1982|00010||22.5||||
Z239305|04/08/1982|00011||72.5||||
Z239305|04/08/1982|00094||33000||||
Z239305|04/08/1982|00300||8||||
Z239305|04/08/1982|00400||6.7||||
Z239421|04/08/1982|00010||22.5||||
Z239421|04/08/1982|00011||72.5||||
Z239421|04/08/1982|00094||33500||||
Z239421|04/08/1982|00300||8.1||||
Z239421|04/08/1982|00400||6.7||||
Z240186|04/15/1982|00010||23.2||||
Z240186|04/15/1982|00011||73.8||||
Z240186|04/15/1982|00094||51000||||
Z240186|04/15/1982|00095||43100||||
Z240186|04/15/1982|00300||7.4||||
Z240186|04/15/1982|00400||7.7||||
Z240186|04/15/1982|00403||7.8||||
Z240186|04/15/1982|00410||147||||
Z240186|04/15/1982|00530||48||||
Z240186|04/15/1982|00535||13||||
Z240186|04/15/1982|00610|<|0.05||||
Z240186|04/15/1982|00615|<|0.03||||
Z240186|04/15/1982|00620|<|0.03||||
Z240186|04/15/1982|00630||0.06||||
Z240186|04/15/1982|00650||0.12||||
Z240186|04/15/1982|00660|<|0.03||||
Z240186|04/15/1982|00665||0.04||||
Z240186|04/15/1982|00680|<|5||||
Z240186|04/15/1982|00940||16300||||
Z240186|04/15/1982|00945||2500||||
Z240186|04/15/1982|31616|<|10||||
Z240186|04/15/1982|32211|<|5||||
Z240186|04/15/1982|32218|<|5||||
Z240186|04/15/1982|70507|<|0.01||||
Z239306|05/03/1982|00010||24||||
Z239306|05/03/1982|00011||75.2||||
Z239306|05/03/1982|00094||24000||||
Z239306|05/03/1982|00300||7.8||||
Z239306|05/03/1982|00400||7||||
Z239422|05/03/1982|00010||24||||
Z239422|05/03/1982|00011||75.2||||
Z239422|05/03/1982|00094||25000||||
Z239422|05/03/1982|00300||8||||
Z239422|05/03/1982|00400||6.9||||
Z239811|06/08/1982|00010||27.8||||
Z239811|06/08/1982|00011||82||||
Z239811|06/08/1982|00094||51800||||
Z239811|06/08/1982|00095||45500||||
Z239811|06/08/1982|00300||7.1||||
Z239811|06/08/1982|00400||8.45||||
Z239811|06/08/1982|00403||8.1||||
Z239811|06/08/1982|00410||128||||
Z239811|06/08/1982|00530||21||||
Z239811|06/08/1982|00535||10||||
Z239811|06/08/1982|00610|<|0.05||||
Z239811|06/08/1982|00615|<|0.03||||
Z239811|06/08/1982|00620|<|0.03||||
Z239811|06/08/1982|00630||0.06||||
Z239811|06/08/1982|00650||0.24||||
Z239811|06/08/1982|00660|<|0.03||||
Z239811|06/08/1982|00665||0.08||||
Z239811|06/08/1982|00680|<|5||||
Z239811|06/08/1982|00940||17900||||
Z239811|06/08/1982|00945||3000||||
Z239811|06/08/1982|32211|<|5||||
Z239811|06/08/1982|32218|<|5||||
Z239811|06/08/1982|70507|<|0.01||||
Z239812|06/08/1982|00010||26.5||||
Z239812|06/08/1982|00011||79.7||||
Z239812|06/08/1982|00094||54000||||
Z239812|06/08/1982|00300||5.9||||
Z239812|06/08/1982|00400||8.4||||
Z239813|06/08/1982|00010||24.5||||
Z239813|06/08/1982|00011||76.1||||
Z239813|06/08/1982|00094||56000||||
Z239813|06/08/1982|00300||2.5||||
Z239813|06/08/1982|00400||8.15||||
