Z240238|01/26/1970|00403||8.4||||
Z240238|01/26/1970|00530||10||||
Z240238|01/26/1970|00610||2.42||||
Z240238|01/26/1970|00620||0.05||||
Z240238|01/26/1970|00650||0.13||||
Z240238|01/26/1970|00665||0.042||||
Z240238|01/26/1970|00940||17300||||
Z238811|02/19/1970|00010||11.7||||
Z238811|02/19/1970|00011||53||||
Z238811|02/19/1970|00094||32000||||
Z238811|02/19/1970|00095||44520||||
Z238811|02/19/1970|00300||6.5||||
Z238811|02/19/1970|00310||0.5||||
Z238811|02/19/1970|00403||8||||
Z238811|02/19/1970|00530||59||||
Z238811|02/19/1970|00535||9||||
Z238811|02/19/1970|00610||1.3||||
Z238811|02/19/1970|00620||0.25||||
Z238811|02/19/1970|00650||0.06||||
Z238811|02/19/1970|00665||0.02||||
Z238811|02/19/1970|00940||11400||||
Z238812|02/19/1970|00094||34000||||
Z239887|03/05/1970|00010||18.3||||
Z239887|03/05/1970|00011||65||||
Z239887|03/05/1970|00070||10||||
Z239887|03/05/1970|00095||69400||||
Z239887|03/05/1970|00300||4.5||||
Z239887|03/05/1970|00310||0.5||||
Z239887|03/05/1970|00403||8.5||||
Z239887|03/05/1970|00530||10||||
Z239887|03/05/1970|00610||1.49||||
Z239887|03/05/1970|00620||0.05||||
Z239887|03/05/1970|00650||0.05||||
Z239887|03/05/1970|00665||0.016||||
Z239887|03/05/1970|00940||17500||||
Z238813|03/17/1970|00010||13||||
Z238813|03/17/1970|00011||55.4||||
Z238813|03/17/1970|00094||38000||||
Z238813|03/17/1970|00095||59584||||
Z238813|03/17/1970|00300||8.5||||
Z238813|03/17/1970|00310||0.5||||
Z238813|03/17/1970|00403||8.1||||
Z238813|03/17/1970|00530||70||||
Z238813|03/17/1970|00535||28||||
Z238813|03/17/1970|00610||0.2||||
Z238813|03/17/1970|00620||0.11||||
Z238813|03/17/1970|00650||0.04||||
Z238813|03/17/1970|00665||0.013||||
Z238813|03/17/1970|00940||15000||||
Z239510|03/25/1970|00010||13.9||||
Z239510|03/25/1970|00011||57||||
Z239510|03/25/1970|00070||20||||
Z239510|03/25/1970|00094||26400||||
Z239510|03/25/1970|00095||68096||||
Z239510|03/25/1970|00310||1||||
Z239510|03/25/1970|00403||8.2||||
Z239510|03/25/1970|00530||12||||
Z239510|03/25/1970|00535||1||||
Z239510|03/25/1970|00610||0.2||||
Z239510|03/25/1970|00620||0.33||||
Z239510|03/25/1970|00650||0.1||||
Z239510|03/25/1970|00665||0.033||||
Z239510|03/25/1970|00940||17200||||
Z239511|03/25/1970|00010||13||||
Z239511|03/25/1970|00011||55.4||||
Z239511|03/25/1970|00094||26400||||
Z239512|03/25/1970|00010||13||||
Z239512|03/25/1970|00011||55.4||||
Z239512|03/25/1970|00094||26200||||
Z239513|03/25/1970|00010||13||||
Z239513|03/25/1970|00011||55.4||||
Z239513|03/25/1970|00094||26000||||
Z239514|03/25/1970|00010||13||||
Z239514|03/25/1970|00011||55.4||||
Z239514|03/25/1970|00094||26000||||
Z239515|03/25/1970|00010||13||||
Z239515|03/25/1970|00011||55.4||||
Z239515|03/25/1970|00094||26000||||
Z238814|04/09/1970|00010||17.2||||
Z238814|04/09/1970|00011||63||||
Z238814|04/09/1970|00094||35000||||
Z238814|04/09/1970|00095||60368||||
Z238814|04/09/1970|00300||7.5||||
Z238814|04/09/1970|00310||0.5||||
Z238814|04/09/1970|00403||8.4||||
Z238814|04/09/1970|00530||15||||
Z238814|04/09/1970|00535||10||||
Z238814|04/09/1970|00610||0.1||||
Z238814|04/09/1970|00620||0.07||||
Z238814|04/09/1970|00650||0.06||||
Z238814|04/09/1970|00665||0.02||||
Z238814|04/09/1970|00940||15700||||
Z238815|04/09/1970|00094||37000||||
Z240239|04/28/1970|00010||24.4||||
Z240239|04/28/1970|00011||76||||
Z240239|04/28/1970|00070||15||||
Z240239|04/28/1970|00095||84168||||
Z240239|04/28/1970|00300||5.9||||
Z240239|04/28/1970|00310||6||||
Z240239|04/28/1970|00403||8.4||||
Z240239|04/28/1970|00530||124||||
Z240239|04/28/1970|00535||46||||
Z240239|04/28/1970|00610||0.1||||
Z240239|04/28/1970|00620||0.07||||
Z240239|04/28/1970|00650||0.03||||
Z240239|04/28/1970|00665||0.01||||
Z240239|04/28/1970|00940||20600||||
Z240093|04/29/1970|00010||23.3||||
Z240093|04/29/1970|00011||74||||
Z240093|04/29/1970|00070||10||||
Z240093|04/29/1970|00095||82656||||
Z240093|04/29/1970|00300||5||||
Z240093|04/29/1970|00310||0.5||||
Z240093|04/29/1970|00403||8.5||||
Z240093|04/29/1970|00530||19||||
Z240093|04/29/1970|00535||10||||
Z240093|04/29/1970|00610||0.1||||
Z240093|04/29/1970|00620||0.05||||
Z240093|04/29/1970|00650||0.03||||
Z240093|04/29/1970|00665||0.01||||
Z240093|04/29/1970|00940||20200||||
Z238816|05/04/1970|00010||21.1||||
Z238816|05/04/1970|00011||70||||
Z238816|05/04/1970|00094||14000||||
Z238816|05/04/1970|00095||23520||||
Z238816|05/04/1970|00300||6.2||||
Z238816|05/04/1970|00310||7||||
Z238816|05/04/1970|00403||7.8||||
Z238816|05/04/1970|00530||21||||
Z238816|05/04/1970|00535||1||||
Z238816|05/04/1970|00610||0.1||||
Z238816|05/04/1970|00620||0.42||||
Z238816|05/04/1970|00650||0.13||||
Z238816|05/04/1970|00665||0.042||||
Z238816|05/04/1970|00940||6170||||
Z238817|05/04/1970|00094||26000||||
Z239516|06/16/1970|00010||27||||
Z239516|06/16/1970|00011||80.6||||
Z239516|06/16/1970|00070||18||||
Z239516|06/16/1970|00094||30000||||
Z239516|06/16/1970|00095||65851||||
Z239516|06/16/1970|00300||8||||
Z239516|06/16/1970|00310||0.5||||
Z239516|06/16/1970|00403||8.3||||
Z239516|06/16/1970|00530||32||||
Z239516|06/16/1970|00535||17||||
Z239516|06/16/1970|00610||0.1||||
Z239516|06/16/1970|00620||0.17||||
Z239516|06/16/1970|00650||0.09||||
Z239516|06/16/1970|00665||0.029||||
Z239516|06/16/1970|00940||17800||||
Z239517|06/16/1970|00095||68992||||
Z239517|06/16/1970|00300||7||||
Z239517|06/16/1970|00310||0.5||||
Z239517|06/16/1970|00403||8.4||||
Z239517|06/16/1970|00530||27||||
Z239517|06/16/1970|00535||10||||
Z239517|06/16/1970|00610||0.1||||
Z239517|06/16/1970|00620||0.4||||
Z239517|06/16/1970|00650||0.03||||
Z239517|06/16/1970|00665||0.01||||
Z239517|06/16/1970|00940||18500||||
Z239888|06/17/1970|00010||28.9||||
Z239888|06/17/1970|00011||84||||
Z239888|06/17/1970|00070||5||||
Z239888|06/17/1970|00095||73024||||
Z239888|06/17/1970|00300||5.9||||
Z239888|06/17/1970|00310||0.5||||
Z239888|06/17/1970|00403||8.3||||
Z239888|06/17/1970|00530||11||||
Z239888|06/17/1970|00535||7||||
Z239888|06/17/1970|00610||0.1||||
Z239888|06/17/1970|00620||0.03||||
Z239888|06/17/1970|00650||0.03||||
Z239888|06/17/1970|00665||0.01||||
Z239888|06/17/1970|00940||19700||||
Z238818|07/07/1970|00010||27.8||||
Z238818|07/07/1970|00011||82||||
Z238818|07/07/1970|00094||38500||||
Z238818|07/07/1970|00095||67424||||
Z238818|07/07/1970|00300||5.6||||
Z238818|07/07/1970|00310||2.5||||
Z238818|07/07/1970|00403||8.3||||
Z238818|07/07/1970|00530||71||||
Z238818|07/07/1970|00535||24||||
Z238818|07/07/1970|00610||0.1||||
Z238818|07/07/1970|00620||0.07||||
Z238818|07/07/1970|00650||0.08||||
Z238818|07/07/1970|00665||0.026||||
Z238818|07/07/1970|00940||17700||||
Z238819|07/07/1970|00010||27.2||||
Z238819|07/07/1970|00011||81||||
Z238819|07/07/1970|00094||38500||||
Z238819|07/07/1970|00300||5||||
Z240240|07/09/1970|00010||32.2||||
Z240240|07/09/1970|00011||90||||
Z240240|07/09/1970|00070||25||||
Z240240|07/09/1970|00095||3696||||
Z240240|07/09/1970|00300||8.9||||
Z240240|07/09/1970|00310||5||||
Z240240|07/09/1970|00403||7.5||||
Z240240|07/09/1970|00530||10||||
Z240240|07/09/1970|00610||0.1||||
Z240240|07/09/1970|00620||0.04||||
Z240240|07/09/1970|00650||0.98||||
Z240240|07/09/1970|00665||0.32||||
Z240240|07/09/1970|00940||580||||
Z240241|07/22/1970|00010||27.8||||
Z240241|07/22/1970|00011||82||||
Z240241|07/22/1970|00070||5||||
Z240241|07/22/1970|00094||52000||||
Z240241|07/22/1970|00095||75264||||
Z240241|07/22/1970|00300||6.5||||
Z240241|07/22/1970|00310||3.5||||
Z240241|07/22/1970|00403||8.3||||
Z240241|07/22/1970|00530||11||||
Z240241|07/22/1970|00535||5||||
Z240241|07/22/1970|00610||0.1||||
Z240241|07/22/1970|00620||0.03||||
Z240241|07/22/1970|00650||0.06||||
Z240241|07/22/1970|00665||0.02||||
Z240241|07/22/1970|00940||19600||||
Z240241|07/22/1970|00945||2630||||
Z240242|07/22/1970|00010||27.2||||
Z240242|07/22/1970|00011||81||||
Z240242|07/22/1970|00094||52000||||
Z240242|07/22/1970|00300||5||||
Z240243|07/22/1970|00010||26.7||||
Z240243|07/22/1970|00011||80||||
Z240243|07/22/1970|00094||52000||||
Z240243|07/22/1970|00300||4.5||||
Z240094|07/23/1970|00010||27.8||||
Z240094|07/23/1970|00011||82||||
Z240094|07/23/1970|00070||5||||
Z240094|07/23/1970|00094||52000||||
Z240094|07/23/1970|00095||76608||||
Z240094|07/23/1970|00300||4.3||||
Z240094|07/23/1970|00310||3.5||||
Z240094|07/23/1970|00403||8.3||||
Z240094|07/23/1970|00530||10||||
Z240094|07/23/1970|00610||0.1||||
Z240094|07/23/1970|00620||0.03||||
Z240094|07/23/1970|00650||0.04||||
Z240094|07/23/1970|00665||0.013||||
Z240094|07/23/1970|00940||20200||||
Z240094|07/23/1970|00945||2730||||
Z240095|07/23/1970|00010||25||||
Z240095|07/23/1970|00011||77||||
Z240095|07/23/1970|00094||52000||||
Z240095|07/23/1970|00300||4.3||||
Z240096|07/23/1970|00010||23.9||||
Z240096|07/23/1970|00011||75||||
Z240096|07/23/1970|00094||52000||||
Z240096|07/23/1970|00300||4||||
Z238820|08/25/1970|00010||28.9||||
Z238820|08/25/1970|00011||84||||
Z238820|08/25/1970|00094||40000||||
Z238820|08/25/1970|00095||65464||||
Z238820|08/25/1970|00300||4.5||||
Z238820|08/25/1970|00310||2.5||||
Z238820|08/25/1970|00403||8.1||||
Z238820|08/25/1970|00530||10||||
Z238820|08/25/1970|00610||0.1||||
Z238820|08/25/1970|00620||0.04||||
Z238820|08/25/1970|00650||0.35||||
Z238820|08/25/1970|00665||0.114||||
Z238820|08/25/1970|00940||16800||||
Z238820|08/25/1970|00945||2350||||
Z238821|08/25/1970|00010||28.9||||
Z238821|08/25/1970|00011||84||||
Z238821|08/25/1970|00094||43000||||
Z238821|08/25/1970|00300||4.7||||
Z239518|09/22/1970|00010||30||||
Z239518|09/22/1970|00011||86||||
Z239518|09/22/1970|00070||10||||
Z239518|09/22/1970|00094||19000||||
Z239518|09/22/1970|00095||54488||||
Z239518|09/22/1970|00300||6||||
Z239518|09/22/1970|00310||0.5||||
Z239518|09/22/1970|00403||8.5||||
Z239518|09/22/1970|00530||32||||
Z239518|09/22/1970|00535||13||||
Z239518|09/22/1970|00610||0.1||||
Z239518|09/22/1970|00620||0.19||||
Z239518|09/22/1970|00650||0.3||||
Z239518|09/22/1970|00665||0.098||||
Z239518|09/22/1970|00940||14000||||
Z239518|09/22/1970|00945||1570||||
Z239889|09/23/1970|00010||28.3||||
Z239889|09/23/1970|00011||83||||
Z239889|09/23/1970|00070||1||||
Z239889|09/23/1970|00095||67032||||
Z239889|09/23/1970|00300||5.7||||
Z239889|09/23/1970|00310||2||||
Z239889|09/23/1970|00403||8.3||||
Z239889|09/23/1970|00530||10||||
Z239889|09/23/1970|00610||0.1||||
Z239889|09/23/1970|00620||0.07||||
Z239889|09/23/1970|00650||0.25||||
Z239889|09/23/1970|00665||0.082||||
Z239889|09/23/1970|00940||17700||||
Z239889|09/23/1970|00945||1970||||
Z238822|09/30/1970|00010||21.1||||
Z238822|09/30/1970|00011||70||||
Z238822|09/30/1970|00094||24800||||
Z238822|09/30/1970|00095||38752||||
Z238822|09/30/1970|00300||6.2||||
Z238822|09/30/1970|00310||4||||
Z238822|09/30/1970|00403||7.9||||
Z238822|09/30/1970|00530||35||||
Z238822|09/30/1970|00535||12||||
Z238822|09/30/1970|00610||0.1||||
Z238822|09/30/1970|00620||0.21||||
Z238822|09/30/1970|00650||0.19||||
Z238822|09/30/1970|00665||0.062||||
Z238822|09/30/1970|00940||10800||||
Z238822|09/30/1970|00945||1150||||
Z238822|09/30/1970|31505||8||||
Z238823|09/30/1970|00010||22.2||||
Z238823|09/30/1970|00011||72||||
Z238823|09/30/1970|00094||24800||||
Z238823|09/30/1970|00300||6||||
Z238824|09/30/1970|00010||22.8||||
Z238824|09/30/1970|00011||73||||
Z238824|09/30/1970|00094||27900||||
Z238824|09/30/1970|00300||6.4||||
Z238825|09/30/1970|00010||23.9||||
Z238825|09/30/1970|00011||75||||
Z238825|09/30/1970|00094||35000||||
Z238825|09/30/1970|00300||6.6||||
Z238826|09/30/1970|00010||23.9||||
Z238826|09/30/1970|00011||75||||
Z238826|09/30/1970|00094||36000||||
Z238826|09/30/1970|00300||6.6||||
Z238827|09/30/1970|00010||23.9||||
Z238827|09/30/1970|00011||75||||
Z238827|09/30/1970|00094||37000||||
Z238827|09/30/1970|00300||6.4||||
Z240097|10/07/1970|00010||26.7||||
Z240097|10/07/1970|00011||80||||
Z240097|10/07/1970|00070||10||||
Z240097|10/07/1970|00300||3||||
Z240097|10/07/1970|00400||8.3||||
Z240097|10/07/1970|01002||10||||
Z240097|10/07/1970|01007||200||||
Z240097|10/07/1970|01027||10||||
Z240097|10/07/1970|01034||1000||||
Z240097|10/07/1970|01042||400||||
Z240097|10/07/1970|01051||50||||
Z240097|10/07/1970|01055||100||||
Z240097|10/07/1970|01067||100||||
Z240097|10/07/1970|01077||50||||
Z240097|10/07/1970|01092||100||||
Z240097|10/07/1970|01147||10||||
Z240244|10/08/1970|00010||26.7||||
Z240244|10/08/1970|00011||80||||
Z240244|10/08/1970|00070||20||||
Z240244|10/08/1970|00080||20||||
Z240244|10/08/1970|00095||70560||||
Z240244|10/08/1970|00300||4.1||||
Z240244|10/08/1970|00310||2.5||||
Z240244|10/08/1970|00400||8.6||||
Z240244|10/08/1970|00403||8.6||||
Z240244|10/08/1970|00510||49||||
Z240244|10/08/1970|00530||55||||
Z240244|10/08/1970|00535||6||||
Z240244|10/08/1970|00610||1||||
Z240244|10/08/1970|00615||0.05||||
Z240244|10/08/1970|00620||0.3||||
Z240244|10/08/1970|00630||0.35||||
Z240244|10/08/1970|00650||0.15||||
Z240244|10/08/1970|00665||0.049||||
Z240244|10/08/1970|00940||18400||||
Z240244|10/08/1970|00945||2130||||
Z240244|10/08/1970|01002||10||||
Z240244|10/08/1970|01007||200||||
Z240244|10/08/1970|01022||7200||||
Z240244|10/08/1970|01027||10||||
Z240244|10/08/1970|01034||1000||||
Z240244|10/08/1970|01042||400||||
Z240244|10/08/1970|01051||50||||
Z240244|10/08/1970|01055||100||||
Z240244|10/08/1970|01067||100||||
Z240244|10/08/1970|01077||50||||
Z240244|10/08/1970|01092||100||||
Z240244|10/08/1970|01147||10||||
Z240244|10/08/1970|31505||5||||
Z240244|10/08/1970|31619||0||||
Z238828|10/26/1970|00010||22.2||||
Z238828|10/26/1970|00011||72||||
Z238828|10/26/1970|00094||13000||||
Z238828|10/26/1970|00095||31360||||
Z238828|10/26/1970|00300||4.8||||
Z238828|10/26/1970|00310||2||||
Z238828|10/26/1970|00403||7.5||||
Z238828|10/26/1970|00530||12||||
Z238828|10/26/1970|00535||5||||
Z238828|10/26/1970|00610||0.1||||
Z238828|10/26/1970|00620||0.1||||
Z238828|10/26/1970|00650||0.33||||
Z238828|10/26/1970|00665||0.108||||
Z238828|10/26/1970|00940||8300||||
Z238828|10/26/1970|00945||940||||
Z238829|10/26/1970|00010||21.1||||
Z238829|10/26/1970|00011||70||||
Z238829|10/26/1970|00094||14800||||
Z238829|10/26/1970|00300||4.4||||
Z238830|10/26/1970|00010||21.1||||
Z238830|10/26/1970|00011||70||||
Z238830|10/26/1970|00094||16000||||
Z238830|10/26/1970|00300||4.4||||
Z238831|10/26/1970|00010||21.1||||
Z238831|10/26/1970|00011||70||||
Z238831|10/26/1970|00094||21000||||
Z238831|10/26/1970|00300||4.7||||
Z238832|10/26/1970|00010||21.1||||
Z238832|10/26/1970|00011||70||||
Z238832|10/26/1970|00094||24000||||
Z238832|10/26/1970|00300||5.2||||
Z238833|10/26/1970|00010||21.1||||
Z238833|10/26/1970|00011||70||||
Z238833|10/26/1970|00094||24000||||
Z238833|10/26/1970|00300||4.9||||
Z238834|11/25/1970|00010||12.2||||
Z238834|11/25/1970|00011||54||||
Z238834|11/25/1970|00070||6||||
Z238834|11/25/1970|00094||15000||||
Z238834|11/25/1970|00095||56056||||
Z238834|11/25/1970|00300||7||||
Z238834|11/25/1970|00310||1||||
Z238834|11/25/1970|00403||8.1||||
Z238834|11/25/1970|00530||26||||
Z238834|11/25/1970|00535||8||||
Z238834|11/25/1970|00610||0.1||||
Z238834|11/25/1970|00620||0.03||||
Z238834|11/25/1970|00650||0.03||||
Z238834|11/25/1970|00665||0.01||||
Z238834|11/25/1970|00940||15200||||
Z238834|11/25/1970|00945||1940||||
Z238834|11/25/1970|31505||11||||
Z238835|11/25/1970|00010||12.2||||
Z238835|11/25/1970|00011||54||||
Z238835|11/25/1970|00094||15000||||
Z238835|11/25/1970|00300||6.5||||
Z238836|11/25/1970|00010||11.1||||
Z238836|11/25/1970|00011||52||||
Z238836|11/25/1970|00094||15000||||
Z238836|11/25/1970|00300||6.5||||
Z238837|11/25/1970|00010||11.1||||
Z238837|11/25/1970|00011||52||||
Z238837|11/25/1970|00094||15000||||
Z238837|11/25/1970|00300||6.5||||
Z238838|11/25/1970|00010||11.1||||
Z238838|11/25/1970|00011||52||||
Z238838|11/25/1970|00094||17000||||
Z238838|11/25/1970|00300||6.5||||
Z238839|11/25/1970|00010||11.1||||
Z238839|11/25/1970|00011||52||||
Z238839|11/25/1970|00094||24000||||
Z238839|11/25/1970|00300||6.5||||
Z238840|12/17/1970|00010||12.2||||
Z238840|12/17/1970|00011||54||||
Z238840|12/17/1970|00070||6||||
Z238840|12/17/1970|00094||25000||||
Z238840|12/17/1970|00095||32256||||
Z238840|12/17/1970|00300||7.9||||
Z238840|12/17/1970|00310||2||||
Z238840|12/17/1970|00400||8.5||||
Z238840|12/17/1970|00403||7.6||||
Z238840|12/17/1970|00530||30||||
Z238840|12/17/1970|00535||18||||
Z238840|12/17/1970|00610||0.1||||
Z238840|12/17/1970|00620||0.24||||
Z238840|12/17/1970|00650||0.03||||
Z238840|12/17/1970|00665||0.01||||
Z238840|12/17/1970|00940||8500||||
Z238840|12/17/1970|00945||1130||||
Z239890|12/18/1970|00010||15.6||||
Z239890|12/18/1970|00011||60||||
Z239890|12/18/1970|00070||10||||
Z239890|12/18/1970|00095||61936||||
Z239890|12/18/1970|00300||6.9||||
Z239890|12/18/1970|00310||1||||
Z239890|12/18/1970|00403||8||||
Z239890|12/18/1970|00530||48||||
Z239890|12/18/1970|00535||27||||
Z239890|12/18/1970|00610||0.1||||
Z239890|12/18/1970|00620||0.03||||
Z239890|12/18/1970|00650||0.19||||
Z239890|12/18/1970|00665||0.062||||
Z239890|12/18/1970|00940||16300||||
Z239890|12/18/1970|00945||2260||||
Z239519|12/21/1970|00010||14.4||||
Z239519|12/21/1970|00011||58||||
Z239519|12/21/1970|00070||45||||
Z239519|12/21/1970|00095||59192||||
Z239519|12/21/1970|00300||7.2||||
Z239519|12/21/1970|00310||2||||
Z239519|12/21/1970|00403||8.2||||
Z239519|12/21/1970|00530||47||||
Z239519|12/21/1970|00535||25||||
Z239519|12/21/1970|00610||0.1||||
Z239519|12/21/1970|00620||0.07||||
Z239519|12/21/1970|00650||0.2||||
Z239519|12/21/1970|00665||0.065||||
Z239519|12/21/1970|00940||15700||||
Z239519|12/21/1970|00945||1230||||
