Z005120|02/13/1985|00010||8.9||||
Z005120|02/13/1985|00011||48||||
Z005120|02/13/1985|00061||11||||
Z005120|02/13/1985|00094||1707||||
Z005120|02/13/1985|00095||1623||||
Z005120|02/13/1985|00300||10.3||||
Z005120|02/13/1985|00400||7.9||||
Z005120|02/13/1985|00403||8.3||||
Z005120|02/13/1985|00410||256||||
Z005120|02/13/1985|00530||2||||
Z005120|02/13/1985|00535|<|1||||
Z005120|02/13/1985|00610||0.1||||
Z005120|02/13/1985|00620|<|0.02||||
Z005120|02/13/1985|00650||1.29||||
Z005120|02/13/1985|00660|<|0.06||||
Z005120|02/13/1985|00665||0.42||||
Z005120|02/13/1985|00680||2.4||||
Z005120|02/13/1985|00940||340||||
Z005120|02/13/1985|00945||80||||
Z005120|02/13/1985|31616||19||||
Z005120|02/13/1985|32211||1.8||||
Z005120|02/13/1985|32218|<|0.2||||
Z005120|02/13/1985|70507|<|0.02||||
Z005121|05/08/1985|00010||26||||
Z005121|05/08/1985|00011||78.8||||
Z005121|05/08/1985|00061||39||||
Z005121|05/08/1985|00094||1293||||
Z005121|05/08/1985|00095||1221||||
Z005121|05/08/1985|00300||7.5||||
Z005121|05/08/1985|00400||7.9||||
Z005121|05/08/1985|00403||8.2||||
Z005121|05/08/1985|00410||226||||
Z005121|05/08/1985|00530||11||||
Z005121|05/08/1985|00535||8||||
Z005121|05/08/1985|00610||0.02||||
Z005121|05/08/1985|00620|<|0.02||||
Z005121|05/08/1985|00650||0.12||||
Z005121|05/08/1985|00660|<|0.03||||
Z005121|05/08/1985|00665||0.04||||
Z005121|05/08/1985|00680||11.1||||
Z005121|05/08/1985|00940||270||||
Z005121|05/08/1985|00945||41||||
Z005121|05/08/1985|31616||204||||
Z005121|05/08/1985|32211||1.9||||
Z005121|05/08/1985|32218||0.3||||
Z005121|05/08/1985|70507|<|0.01||||
Z005122|08/21/1985|00010||27.5||||
Z005122|08/21/1985|00011||81.5||||
Z005122|08/21/1985|00061||20||||
Z005122|08/21/1985|00094||957||||
Z005122|08/21/1985|00095||899||||
Z005122|08/21/1985|00300||10.8||||
Z005122|08/21/1985|00400||7.8||||
Z005122|08/21/1985|00403||8.3||||
Z005122|08/21/1985|00410||208||||
Z005122|08/21/1985|00530||2||||
Z005122|08/21/1985|00535||1||||
Z005122|08/21/1985|00610||0.13||||
Z005122|08/21/1985|00620|<|0.02||||
Z005122|08/21/1985|00650||0.12||||
Z005122|08/21/1985|00660||0.03||||
Z005122|08/21/1985|00665||0.04||||
Z005122|08/21/1985|00680||6.7||||
Z005122|08/21/1985|00940||140||||
Z005122|08/21/1985|00945||43||||
Z005122|08/21/1985|01351||3||||
Z005122|08/21/1985|31616||105||||
Z005122|08/21/1985|32211||10.6||||
Z005122|08/21/1985|32218|<|0.2||||
Z005122|08/21/1985|70507||0.01||||
Z005123|11/25/1985|00010||11||||
Z005123|11/25/1985|00094||1696||||
Z005123|11/25/1985|00095||1607||||
Z005123|11/25/1985|00300||11||||
Z005123|11/25/1985|00400||8.2||||
Z005123|11/25/1985|00403||8.1||||
Z005123|11/25/1985|00410||251||||
Z005123|11/25/1985|00530||1||||
Z005123|11/25/1985|00535|<|1||||
Z005123|11/25/1985|00610|<|0.02||||
Z005123|11/25/1985|00620|<|0.02||||
Z005123|11/25/1985|00665||0.08||||
Z005123|11/25/1985|00680||8.3||||
Z005123|11/25/1985|00940||344||||
Z005123|11/25/1985|00945||76||||
Z005123|11/25/1985|32211||0.7||||
Z005123|11/25/1985|32218|<|0.2||||
Z005123|11/25/1985|70507|<|0.01||||
