Z005116|02/22/1984|00010||16.7||||
Z005116|02/22/1984|00011||62.1||||
Z005116|02/22/1984|00061||4||||
Z005116|02/22/1984|00070||8||||
Z005116|02/22/1984|00094||1484||||
Z005116|02/22/1984|00095||1650||||
Z005116|02/22/1984|00300||10.6||||
Z005116|02/22/1984|00400||8.3||||
Z005116|02/22/1984|00403||8||||
Z005116|02/22/1984|00410||265||||
Z005116|02/22/1984|00530||6||||
Z005116|02/22/1984|00535||4||||
Z005116|02/22/1984|00610||0.06||||
Z005116|02/22/1984|00620|<|0.02||||
Z005116|02/22/1984|00650||0.06||||
Z005116|02/22/1984|00660||0.03||||
Z005116|02/22/1984|00665||0.02||||
Z005116|02/22/1984|00680||6||||
Z005116|02/22/1984|00940||363||||
Z005116|02/22/1984|00945||53||||
Z005116|02/22/1984|31616||83||||
Z005116|02/22/1984|32211||26.9||||
Z005116|02/22/1984|32218|<|0.2||||
Z005116|02/22/1984|70507||0.01||||
Z005117|05/23/1984|00010||27.3||||
Z005117|05/23/1984|00011||81.1||||
Z005117|05/23/1984|00061||3.7||||
Z005117|05/23/1984|00070||0||||
Z005117|05/23/1984|00094||1188||||
Z005117|05/23/1984|00095||1430||||
Z005117|05/23/1984|00300||13.9||||
Z005117|05/23/1984|00400||8.6||||
Z005117|05/23/1984|00403||8.5||||
Z005117|05/23/1984|00410||162||||
Z005117|05/23/1984|00530||3||||
Z005117|05/23/1984|00535||2||||
Z005117|05/23/1984|00610||0.06||||
Z005117|05/23/1984|00620|<|0.02||||
Z005117|05/23/1984|00650||0.24||||
Z005117|05/23/1984|00660|<|0.03||||
Z005117|05/23/1984|00665||0.08||||
Z005117|05/23/1984|00680||5.3||||
Z005117|05/23/1984|00940||480||||
Z005117|05/23/1984|00945||69||||
Z005117|05/23/1984|31616||106||||
Z005117|05/23/1984|32211||2.3||||
Z005117|05/23/1984|32218|<|0.2||||
Z005117|05/23/1984|70507|<|0.01||||
Z005118|08/20/1984|00010||30.6||||
Z005118|08/20/1984|00011||87.1||||
Z005118|08/20/1984|00061||0.9||||
Z005118|08/20/1984|00070||12||||
Z005118|08/20/1984|00094||892||||
Z005118|08/20/1984|00095||981||||
Z005118|08/20/1984|00300||10.1||||
Z005118|08/20/1984|00400||8.2||||
Z005118|08/20/1984|00403||8.3||||
Z005118|08/20/1984|00410||242||||
Z005118|08/20/1984|00530||3||||
Z005118|08/20/1984|00535||1||||
Z005118|08/20/1984|00610||0.05||||
Z005118|08/20/1984|00620|<|0.02||||
Z005118|08/20/1984|00650||0.24||||
Z005118|08/20/1984|00660|<|0.03||||
Z005118|08/20/1984|00665||0.08||||
Z005118|08/20/1984|00680||5||||
Z005118|08/20/1984|00940||142||||
Z005118|08/20/1984|00945||48||||
Z005118|08/20/1984|31616||73||||
Z005118|08/20/1984|32211||3.2||||
Z005118|08/20/1984|32218|<|0.2||||
Z005118|08/20/1984|70507|<|0.01||||
Z005119|11/12/1984|00010||13.6||||
Z005119|11/12/1984|00011||56.5||||
Z005119|11/12/1984|00061||8.5||||
Z005119|11/12/1984|00094||1027||||
Z005119|11/12/1984|00095||990||||
Z005119|11/12/1984|00300||10||||
Z005119|11/12/1984|00400||7.8||||
Z005119|11/12/1984|00403||8.1||||
Z005119|11/12/1984|00410||160||||
Z005119|11/12/1984|00530||5||||
Z005119|11/12/1984|00535||1||||
Z005119|11/12/1984|00610||0.06||||
Z005119|11/12/1984|00620|<|0.02||||
Z005119|11/12/1984|00650|<|0.03||||
Z005119|11/12/1984|00660|<|0.03||||
Z005119|11/12/1984|00665|<|0.01||||
Z005119|11/12/1984|00680||1.2||||
Z005119|11/12/1984|00940||150||||
Z005119|11/12/1984|00945||58||||
Z005119|11/12/1984|31616||327||||
Z005119|11/12/1984|32211||0.9||||
Z005119|11/12/1984|32218|<|0.2||||
Z005119|11/12/1984|70507|<|0.01||||
