0038078|02/07/2002|00410||40||||
0038078|02/07/2002|00530||6||||
0038078|02/07/2002|00535||2||||
0038078|02/07/2002|00593||0.27||||
0038078|02/07/2002|00610|<|0.05||||
0038078|02/07/2002|00625||0.49||||
0038078|02/07/2002|00665||0.07||||
0038078|02/07/2002|00680||5||||
0038078|02/07/2002|00940||4||||
0038078|02/07/2002|00945||10||||
0038078|02/07/2002|00951||0.11||||
0038078|02/07/2002|32211|<|10||||
0038078|02/07/2002|32218|<|5||||
0038078|02/07/2002|70300||103||||
0038078|02/07/2002|70507|<|0.06||||
0038079|02/07/2002|00410||39||||
0038079|02/07/2002|00530||17||||
0038079|02/07/2002|00535||3||||
0038079|02/07/2002|00593||0.3||||
0038079|02/07/2002|00610|<|0.05||||
0038079|02/07/2002|00625||0.62||||
0038079|02/07/2002|00665||0.09||||
0038079|02/07/2002|00680||5||||
0038079|02/07/2002|00940||4||||
0038079|02/07/2002|00945||10||||
0038079|02/07/2002|00951||0.1||||
0038079|02/07/2002|32211|<|10||||
0038079|02/07/2002|32218||5.79||||
0038079|02/07/2002|70300||93||||
0038079|02/07/2002|70507|<|0.06||||
2137457|02/07/2002|00010||7.6||||
2137457|02/07/2002|00094||106||||
2137457|02/07/2002|00300||9.7||||
2137457|02/07/2002|00400||7.3||||
2137458|02/07/2002|00010||7.6||||
2137458|02/07/2002|00094||106||||
2137458|02/07/2002|00300||9.6||||
2137458|02/07/2002|00400||7.3||||
2137459|02/07/2002|00010||7.6||||
2137459|02/07/2002|00094||106||||
2137459|02/07/2002|00300||9.6||||
2137459|02/07/2002|00400||7.3||||
2137460|02/07/2002|00010||7.5||||
2137460|02/07/2002|00094||105||||
2137460|02/07/2002|00300||9.6||||
2137460|02/07/2002|00400||7.2||||
2137461|02/07/2002|00010||7.5||||
2137461|02/07/2002|00094||105||||
2137461|02/07/2002|00300||9.5||||
2137461|02/07/2002|00400||7.2||||
2137462|02/07/2002|00010||7.5||||
2137462|02/07/2002|00094||104||||
2137462|02/07/2002|00300||9.5||||
2137462|02/07/2002|00400||7.2||||
2137463|02/07/2002|00010||7.4||||
2137463|02/07/2002|00094||104||||
2137463|02/07/2002|00300||9.4||||
2137463|02/07/2002|00400||7.2||||
2137464|02/07/2002|00010||7.4||||
2137464|02/07/2002|00094||104||||
2137464|02/07/2002|00300||9.4||||
2137464|02/07/2002|00400||7.2||||
2137466|02/07/2002|00010||7.8||||
2137466|02/07/2002|00094||107||||
2137466|02/07/2002|00300||9.6||||
2137466|02/07/2002|00400||6.9||||
2137467|02/07/2002|00010||7.8||||
2137467|02/07/2002|00094||107||||
2137467|02/07/2002|00300||9.5||||
2137467|02/07/2002|00400||6.9||||
2137468|02/07/2002|00010||7.8||||
2137468|02/07/2002|00094||107||||
2137468|02/07/2002|00300||9.5||||
2137468|02/07/2002|00400||7||||
2137469|02/07/2002|00010||7.8||||
2137469|02/07/2002|00094||107||||
2137469|02/07/2002|00300||9.5||||
2137469|02/07/2002|00400||7||||
2137470|02/07/2002|00010||7.7||||
2137470|02/07/2002|00094||107||||
2137470|02/07/2002|00300||9.4||||
2137470|02/07/2002|00400||7||||
2137471|02/07/2002|00010||7.7||||
2137471|02/07/2002|00094||107||||
2137471|02/07/2002|00300||9.4||||
2137471|02/07/2002|00400||7||||
2137472|02/07/2002|00010||7.7||||
2137472|02/07/2002|00094||107||||
2137472|02/07/2002|00300||9.4||||
2137472|02/07/2002|00400||7||||
2137473|02/07/2002|00010||7.7||||
2137473|02/07/2002|00094||107||||
2137473|02/07/2002|00300||9.5||||
2137473|02/07/2002|00400||7||||
