0004374|08/23/1993|00410||46||||
0004374|08/23/1993|00530||4||||
0004374|08/23/1993|00535||3||||
0004374|08/23/1993|00610|<|0.01||||
0004374|08/23/1993|00615|<|0.01||||
0004374|08/23/1993|00620||0.01||||
0004374|08/23/1993|00625||0.45||||
0004374|08/23/1993|00630||0.02||||
0004374|08/23/1993|00665||0.05||||
0004374|08/23/1993|00680||9||||
0004374|08/23/1993|00940||5||||
0004374|08/23/1993|00945||19||||
0004374|08/23/1993|32211||19.4||||
0004374|08/23/1993|32218||4.5||||
0004374|08/23/1993|70300||101||||
0004374|08/23/1993|70507||0.03||||
0004375|08/23/1993|00440||55||||
0004375|08/23/1993|00900||53||||
0004375|08/23/1993|00915||19||||
0004375|08/23/1993|00925||1||||
0004375|08/23/1993|00930||8||||
0004375|08/23/1993|00935||2||||
0004375|08/23/1993|00950||0.14||||
0004375|08/23/1993|00955||5||||
F050142|08/23/1993|00010||30.4||||
F050142|08/23/1993|00078||1||||
F050142|08/23/1993|00094||147||||
F050142|08/23/1993|00300||7.2||||
F050142|08/23/1993|00400||8.5||||
F050142|08/23/1993|31616|<|1||||
F050142|08/23/1993|72053||57||||
PF08634|08/23/1993|00010||30.4||||
PF08634|08/23/1993|00094||147||||
PF08634|08/23/1993|00300||7.3||||
PF08634|08/23/1993|00400||8.5||||
PF08635|08/23/1993|00010||30.4||||
PF08635|08/23/1993|00094||147||||
PF08635|08/23/1993|00300||7.2||||
PF08635|08/23/1993|00400||8.5||||
PF08636|08/23/1993|00010||30.3||||
PF08636|08/23/1993|00094||147||||
PF08636|08/23/1993|00300||7.2||||
PF08636|08/23/1993|00400||8.5||||
PF08637|08/23/1993|00010||30.2||||
PF08637|08/23/1993|00094||147||||
PF08637|08/23/1993|00300||7.1||||
PF08637|08/23/1993|00400||8.4||||
PF08638|08/23/1993|00010||30.2||||
PF08638|08/23/1993|00094||147||||
PF08638|08/23/1993|00300||7.1||||
PF08638|08/23/1993|00400||8.4||||
PF08639|08/23/1993|00010||30.1||||
PF08639|08/23/1993|00094||147||||
PF08639|08/23/1993|00300||6.6||||
PF08639|08/23/1993|00400||8.3||||
PF08640|08/23/1993|00010||29.2||||
PF08640|08/23/1993|00094||146||||
PF08640|08/23/1993|00300||0.2||||
PF08640|08/23/1993|00400||6.6||||
PF08641|08/23/1993|00010||26.9||||
PF08641|08/23/1993|00094||152||||
PF08641|08/23/1993|00300||0.1||||
PF08641|08/23/1993|00400||6.6||||
PF08642|08/23/1993|00010||24.4||||
PF08642|08/23/1993|00094||166||||
PF08642|08/23/1993|00300||0.1||||
PF08642|08/23/1993|00400||6.7||||
PF08643|08/23/1993|00010||22.9||||
PF08643|08/23/1993|00094||167||||
PF08643|08/23/1993|00300||0.1||||
PF08643|08/23/1993|00400||6.6||||
PF08644|08/23/1993|00010||21.4||||
PF08644|08/23/1993|00094||167||||
PF08644|08/23/1993|00300||0.1||||
PF08644|08/23/1993|00400||6.6||||
PF08645|08/23/1993|00010||20.5||||
PF08645|08/23/1993|00094||173||||
PF08645|08/23/1993|00300||0.1||||
PF08645|08/23/1993|00400||6.6||||
PF08646|08/23/1993|00010||19.8||||
PF08646|08/23/1993|00094||178||||
PF08646|08/23/1993|00300||0.1||||
PF08646|08/23/1993|00400||6.6||||
PF08647|08/23/1993|00010||19.6||||
PF08647|08/23/1993|00094||178||||
PF08647|08/23/1993|00300||0.1||||
PF08647|08/23/1993|00400||6.6||||
