0018558|07/15/1997|00410||42||||
0018558|07/15/1997|00530||3||||
0018558|07/15/1997|00535||1||||
0018558|07/15/1997|00593|<|0.1||||
0018558|07/15/1997|00610|<|0.05||||
0018558|07/15/1997|00625||0.46||||
0018558|07/15/1997|00665||0.05||||
0018558|07/15/1997|00680|<|1||||
0018558|07/15/1997|00915||17.7||||
0018558|07/15/1997|00925||1.82||||
0018558|07/15/1997|00940||9||||
0018558|07/15/1997|00945||16||||
0018558|07/15/1997|01000|<|2||||
0018558|07/15/1997|01025|<|5||||
0018558|07/15/1997|01030|<|3||||
0018558|07/15/1997|01040|<|3||||
0018558|07/15/1997|01045||48||||
0018558|07/15/1997|01049|<|1||||
0018558|07/15/1997|01055||20||||
0018558|07/15/1997|01065|<|11||||
0018558|07/15/1997|01075|<|0.5||||
0018558|07/15/1997|01090|<|4||||
0018558|07/15/1997|01106||134||||
0018558|07/15/1997|01145|<|2||||
0018558|07/15/1997|01147||2.15||||
0018558|07/15/1997|32211||2.94||||
0018558|07/15/1997|32218||2.55||||
0018558|07/15/1997|46570||51.6||||
0018558|07/15/1997|70300||96||||
0018558|07/15/1997|70507|<|0.06||||
0018559|07/15/1997|00557||194||||
0018559|07/15/1997|01003||5.14||||
0018559|07/15/1997|01008||250||||
0018559|07/15/1997|01028|<|0.37||||
0018559|07/15/1997|01029||27.1||||
0018559|07/15/1997|01043||14.9||||
0018559|07/15/1997|01052||17.1||||
0018559|07/15/1997|01053||1400||||
0018559|07/15/1997|01068||15.9||||
0018559|07/15/1997|01078|<|1.03||||
0018559|07/15/1997|01093||57.4||||
0018559|07/15/1997|01108||30100||||
0018559|07/15/1997|01148||1.22||||
0018559|07/15/1997|50087||0.495||||
0018559|07/15/1997|50088||114||||
0018559|07/15/1997|71921||0.042||||
0018559|07/15/1997|80256||0||||Y
0018559|07/15/1997|81951||33200||||
0018559|07/15/1997|82008||28.31||||
0018559|07/15/1997|82009||65.09||||
0695167|07/15/1997|00010||31.2||||
0695167|07/15/1997|00094||134||||
0695167|07/15/1997|00300||8.4||||
0695167|07/15/1997|00400||8.6||||
0695168|07/15/1997|00010||31||||
0695168|07/15/1997|00094||133||||
0695168|07/15/1997|00300||8.4||||
0695168|07/15/1997|00400||8.6||||
0695169|07/15/1997|00010||29.4||||
0695169|07/15/1997|00094||133||||
0695169|07/15/1997|00300||5.5||||
0695169|07/15/1997|00400||7.6||||
0695170|07/15/1997|00010||28.1||||
0695170|07/15/1997|00094||133||||
0695170|07/15/1997|00300||1.7||||
0695170|07/15/1997|00400||6.8||||
0695171|07/15/1997|00010||27.8||||
0695171|07/15/1997|00094||133||||
0695171|07/15/1997|00300||0.8||||
0695171|07/15/1997|00400||6.7||||
0695172|07/15/1997|00010||27.2||||
0695172|07/15/1997|00094||132||||
0695172|07/15/1997|00300||0.1||||
0695172|07/15/1997|00400||6.6||||
0695173|07/15/1997|00010||22.6||||
0695173|07/15/1997|00094||135||||
0695173|07/15/1997|00300||0.1||||
0695173|07/15/1997|00400||6.5||||
0695174|07/15/1997|00010||20.4||||
0695174|07/15/1997|00094||137||||
0695174|07/15/1997|00300||0.1||||
0695174|07/15/1997|00400||6.1||||
0695175|07/15/1997|00010||19.4||||
0695175|07/15/1997|00094||143||||
0695175|07/15/1997|00300||0.2||||
0695175|07/15/1997|00400||6.4||||
0695176|07/15/1997|00010||18.6||||
0695176|07/15/1997|00094||150||||
0695176|07/15/1997|00300||0.2||||
0695176|07/15/1997|00400||6.6||||
0695177|07/15/1997|00010||18||||
0695177|07/15/1997|00094||150||||
0695177|07/15/1997|00300||0.1||||
0695177|07/15/1997|00400||6.6||||
0695178|07/15/1997|00010||18||||
0695178|07/15/1997|00094||150||||
0695178|07/15/1997|00300||0.1||||
0695178|07/15/1997|00400||6.6||||
R174562|07/15/1997|00010||31.3||||
R174562|07/15/1997|00078||1.4||||
R174562|07/15/1997|00094||134||||
R174562|07/15/1997|00300||8.3||||
R174562|07/15/1997|00400||8.5||||
R174562|07/15/1997|31616|<|1||||
R174562|07/15/1997|72053|>|5||||
0020390|10/15/1997|00410||46||||
0020390|10/15/1997|00530||3||||
0020390|10/15/1997|00535||2||||
0020390|10/15/1997|00610||0.14||||
0020390|10/15/1997|00625||0.6||||
0020390|10/15/1997|00630||0.01||||
0020390|10/15/1997|00665||0.04||||
0020390|10/15/1997|00680||6||||
0020390|10/15/1997|00915||19.4||||
0020390|10/15/1997|00925||1.99||||
0020390|10/15/1997|00940||4||||
0020390|10/15/1997|00945||13||||
0020390|10/15/1997|01000||2.72||||
0020390|10/15/1997|01025|<|5||||
0020390|10/15/1997|01030|<|3||||
0020390|10/15/1997|01040|<|3||||
0020390|10/15/1997|01049|<|1||||
0020390|10/15/1997|01065|<|11||||
0020390|10/15/1997|01075|<|2.5||||
0020390|10/15/1997|01090||5||||
0020390|10/15/1997|01106|<|40||||
0020390|10/15/1997|01145|<|2||||
0020390|10/15/1997|01147|<|2||||
0020390|10/15/1997|32211||5.43||||
0020390|10/15/1997|32218|<|1||||
0020390|10/15/1997|46570||56.7||||
0020390|10/15/1997|70300||104||||
0020390|10/15/1997|70507||0.01||||
0020391|10/15/1997|01003||15||||
0020391|10/15/1997|01008||276||||
0020391|10/15/1997|01028||0.136||||
0020391|10/15/1997|01029||22.1||||
0020391|10/15/1997|01043||17.7||||
0020391|10/15/1997|01052|<|13.4||||
0020391|10/15/1997|01053||1660||||
0020391|10/15/1997|01068||18.5||||
0020391|10/15/1997|01078|<|1.15||||
0020391|10/15/1997|01093||52.8||||
0020391|10/15/1997|01108||19000||||
0020391|10/15/1997|01148||3.77||||
0020391|10/15/1997|50087||0.873||||
0020391|10/15/1997|50088||37.1||||
0020391|10/15/1997|71921||0.047||||
0020391|10/15/1997|80256||0||||
0020391|10/15/1997|81951||47000||||
0020391|10/15/1997|82008||21.99||||
