"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/25/1981","150031004","2","0.013","ppm","11","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"01/26/1981","150031004","2","0.014","ppm","12","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"01/27/1981","150031004","2","0.014","ppm","12","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"01/28/1981","150031004","2","0.013","ppm","11","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"01/29/1981","150031004","2","0.015","ppm","13","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"01/30/1981","150031004","2","0.014","ppm","12","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"01/31/1981","150031004","2","0.016","ppm","14","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/01/1981","150031004","2","0.016","ppm","14","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/02/1981","150031004","2","0.015","ppm","13","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/03/1981","150031004","2","0.016","ppm","14","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/04/1981","150031004","2","0.015","ppm","13","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/05/1981","150031004","2","0.016","ppm","14","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/07/1981","150031004","2","0.021","ppm","18","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/08/1981","150031004","2","0.019","ppm","16","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/09/1981","150031004","2","0.022","ppm","19","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/10/1981","150031004","2","0.02","ppm","17","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/11/1981","150031004","2","0.015","ppm","13","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/12/1981","150031004","2","0.008","ppm","7","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/13/1981","150031004","2","0.007","ppm","6","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/14/1981","150031004","2","0.005","ppm","4","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/15/1981","150031004","2","0.012","ppm","10","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/16/1981","150031004","2","0.015","ppm","13","18","75.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/19/1981","150031004","2","0.01","ppm","8","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/20/1981","150031004","2","0.012","ppm","10","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/21/1981","150031004","2","0.011","ppm","9","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/22/1981","150031004","2","0.011","ppm","9","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/23/1981","150031004","2","0.016","ppm","14","23","96.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/24/1981","150031004","2","0.02","ppm","17","23","96.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/25/1981","150031004","2","0.02","ppm","17","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/26/1981","150031004","2","0.02","ppm","17","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/27/1981","150031004","2","0.02","ppm","17","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"02/28/1981","150031004","2","0.019","ppm","16","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/01/1981","150031004","2","0.02","ppm","17","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/02/1981","150031004","2","0.013","ppm","11","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/03/1981","150031004","2","0.02","ppm","17","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/04/1981","150031004","2","0.018","ppm","15","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/05/1981","150031004","2","0.024","ppm","20","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/06/1981","150031004","2","0.015","ppm","13","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/07/1981","150031004","2","0.018","ppm","15","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/08/1981","150031004","2","0.015","ppm","13","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/09/1981","150031004","2","0.015","ppm","13","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/10/1981","150031004","2","0.02","ppm","17","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/11/1981","150031004","2","0.014","ppm","12","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/12/1981","150031004","2","0.015","ppm","13","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/13/1981","150031004","2","0.019","ppm","16","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/14/1981","150031004","2","0.015","ppm","13","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/15/1981","150031004","2","0.017","ppm","14","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/16/1981","150031004","2","0.023","ppm","19","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/17/1981","150031004","2","0.021","ppm","18","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/18/1981","150031004","2","0.022","ppm","19","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/19/1981","150031004","2","0.022","ppm","19","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/20/1981","150031004","2","0.014","ppm","12","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/21/1981","150031004","2","0.014","ppm","12","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/22/1981","150031004","2","0.016","ppm","14","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/23/1981","150031004","2","0.016","ppm","14","18","75.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/24/1981","150031004","2","0.01","ppm","8","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/25/1981","150031004","2","0.009","ppm","8","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/26/1981","150031004","2","0.013","ppm","11","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/27/1981","150031004","2","0.012","ppm","10","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/28/1981","150031004","2","0.021","ppm","18","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/29/1981","150031004","2","0.021","ppm","18","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/30/1981","150031004","2","0.017","ppm","14","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"03/31/1981","150031004","2","0.012","ppm","10","22","92.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"04/07/1981","150031004","2","0.015","ppm","13","23","96.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"04/09/1981","150031004","2","0.019","ppm","16","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"04/10/1981","150031004","2","0.015","ppm","13","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"04/11/1981","150031004","2","0.013","ppm","11","19","79.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"04/17/1981","150031004","2","0.012","ppm","10","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"04/20/1981","150031004","2","0.021","ppm","18","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"04/21/1981","150031004","2","0.019","ppm","16","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"04/22/1981","150031004","2","0.02","ppm","17","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"04/23/1981","150031004","2","0.02","ppm","17","18","75.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"04/24/1981","150031004","2","0.02","ppm","17","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"04/25/1981","150031004","2","0.018","ppm","15","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"04/26/1981","150031004","2","0.018","ppm","15","22","92.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"04/27/1981","150031004","2","0.022","ppm","19","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"04/28/1981","150031004","2","0.026","ppm","22","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"04/29/1981","150031004","2","0.029","ppm","25","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"04/30/1981","150031004","2","0.03","ppm","25","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/01/1981","150031004","2","0.03","ppm","25","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/02/1981","150031004","2","0.031","ppm","26","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/03/1981","150031004","2","0.029","ppm","25","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/04/1981","150031004","2","0.026","ppm","22","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/05/1981","150031004","2","0.028","ppm","24","22","92.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/06/1981","150031004","2","0.028","ppm","24","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/07/1981","150031004","2","0.013","ppm","11","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/08/1981","150031004","2","0.018","ppm","15","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/09/1981","150031004","2","0.015","ppm","13","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/10/1981","150031004","2","0.02","ppm","17","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/11/1981","150031004","2","0.022","ppm","19","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/12/1981","150031004","2","0.02","ppm","17","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/13/1981","150031004","2","0.018","ppm","15","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/14/1981","150031004","2","0.024","ppm","20","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/15/1981","150031004","2","0.02","ppm","17","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/16/1981","150031004","2","0.02","ppm","17","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/17/1981","150031004","2","0.017","ppm","14","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/18/1981","150031004","2","0.024","ppm","20","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/19/1981","150031004","2","0.022","ppm","19","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/20/1981","150031004","2","0.005","ppm","4","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/21/1981","150031004","2","0.005","ppm","4","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/22/1981","150031004","2","0.02","ppm","17","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/23/1981","150031004","2","0.02","ppm","17","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/24/1981","150031004","2","0.02","ppm","17","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/25/1981","150031004","2","0.017","ppm","14","19","79.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/26/1981","150031004","2","0.017","ppm","14","23","96.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/27/1981","150031004","2","0.019","ppm","16","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/02/1981","150031004","2","0.019","ppm","16","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/03/1981","150031004","2","0.015","ppm","13","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/04/1981","150031004","2","0.016","ppm","14","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/05/1981","150031004","2","0.013","ppm","11","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/06/1981","150031004","2","0.015","ppm","13","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/07/1981","150031004","2","0.015","ppm","13","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/08/1981","150031004","2","0.009","ppm","8","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/09/1981","150031004","2","0.011","ppm","9","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/10/1981","150031004","2","0.005","ppm","4","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/11/1981","150031004","2","0.005","ppm","4","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/12/1981","150031004","2","0.012","ppm","10","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/13/1981","150031004","2","0.012","ppm","10","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/14/1981","150031004","2","0.015","ppm","13","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/15/1981","150031004","2","0.013","ppm","11","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/16/1981","150031004","2","0.023","ppm","19","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/17/1981","150031004","2","0.019","ppm","16","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/18/1981","150031004","2","0.028","ppm","24","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/19/1981","150031004","2","0.023","ppm","19","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/20/1981","150031004","2","0.016","ppm","14","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/21/1981","150031004","2","0.015","ppm","13","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/22/1981","150031004","2","0.011","ppm","9","23","96.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/26/1981","150031004","2","0.009","ppm","8","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/27/1981","150031004","2","0.007","ppm","6","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/28/1981","150031004","2","0.017","ppm","14","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/29/1981","150031004","2","0.015","ppm","13","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/30/1981","150031004","2","0.017","ppm","14","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/01/1981","150031004","2","0.014","ppm","12","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/02/1981","150031004","2","0.011","ppm","9","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/03/1981","150031004","2","0.017","ppm","14","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/04/1981","150031004","2","0.011","ppm","9","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/05/1981","150031004","2","0.016","ppm","14","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/06/1981","150031004","2","0.013","ppm","11","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/07/1981","150031004","2","0.014","ppm","12","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/08/1981","150031004","2","0.016","ppm","14","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/09/1981","150031004","2","0.017","ppm","14","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/11/1981","150031004","2","0.015","ppm","13","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/12/1981","150031004","2","0.014","ppm","12","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/13/1981","150031004","2","0.016","ppm","14","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/14/1981","150031004","2","0.015","ppm","13","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/15/1981","150031004","2","0.011","ppm","9","18","75.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/16/1981","150031004","2","0.013","ppm","11","21","88.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/17/1981","150031004","2","0.018","ppm","15","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/18/1981","150031004","2","0.014","ppm","12","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/19/1981","150031004","2","0.012","ppm","10","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/20/1981","150031004","2","0.013","ppm","11","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/21/1981","150031004","2","0.014","ppm","12","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/25/1981","150031004","2","0.008","ppm","7","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/26/1981","150031004","2","0.014","ppm","12","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/27/1981","150031004","2","0.012","ppm","10","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/28/1981","150031004","2","0.005","ppm","4","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/29/1981","150031004","2","0.013","ppm","11","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"07/30/1981","150031004","2","0.013","ppm","11","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
