0001991|03/10/1993|00410||225||||
0001991|03/10/1993|00530||11||||
0001991|03/10/1993|00535||1||||
0001991|03/10/1993|00610||0.09||||
0001991|03/10/1993|00615||0.06||||
0001991|03/10/1993|00620||2.86||||
0001991|03/10/1993|00625||0.54||||
0001991|03/10/1993|00630||2.92||||
0001991|03/10/1993|00665||1.15||||
0001991|03/10/1993|00940||16||||
0001991|03/10/1993|00945||57||||
0001991|03/10/1993|32211||1.2||||
0001991|03/10/1993|32218||0||||
0001991|03/10/1993|70507||0.5||||
F040147|03/10/1993|00010||18.3||||
F040147|03/10/1993|00078|>|0.3||||
F040147|03/10/1993|00094||628||||
F040147|03/10/1993|00300||8.2||||
F040147|03/10/1993|00400||7.6||||
F040147|03/10/1993|01351||5||||
F040147|03/10/1993|31616||72||||
F040147|03/10/1993|72053||9||||
0003456|06/22/1993|00410||170||||
0003456|06/22/1993|00530||10||||
0003456|06/22/1993|00535||4||||
0003456|06/22/1993|00610||0.04||||
0003456|06/22/1993|00615||0.06||||
0003456|06/22/1993|00620||2.98||||
0003456|06/22/1993|00625||0.65||||
0003456|06/22/1993|00630||3.04||||
0003456|06/22/1993|00665||0.74||||
0003456|06/22/1993|00680||4||||
0003456|06/22/1993|00940||21||||
0003456|06/22/1993|00945||49||||
0003456|06/22/1993|32211||31.5||||
0003456|06/22/1993|32218||5.37||||
0003456|06/22/1993|70507||0.67||||
F040172|06/22/1993|00010||25.7||||
F040172|06/22/1993|00078||0.56||||
F040172|06/22/1993|00094||546||||
F040172|06/22/1993|00300||8.1||||
F040172|06/22/1993|00400||7.7||||
F040172|06/22/1993|01351||3||||
F040172|06/22/1993|31616||110||||
F040172|06/22/1993|72053||3||||
