Z075970|07/23/1979|00010||29||||
Z075970|07/23/1979|00011||84||||
Z075970|07/23/1979|00062||434.97||||
Z075970|07/23/1979|00077||41||||
Z075970|07/23/1979|00094||295||||
Z075970|07/23/1979|00095||293||||
Z075970|07/23/1979|00300||7.1||||
Z075970|07/23/1979|00400||8||||
Z075970|07/23/1979|00403||8||||
Z075970|07/23/1979|00410||100||||
Z075970|07/23/1979|00530||6||||
Z075970|07/23/1979|00535||4||||
Z075970|07/23/1979|00610||0.54||||
Z075970|07/23/1979|00620||0.069||||
Z075970|07/23/1979|00650||0.138||||
Z075970|07/23/1979|00660||0.03||||
Z075970|07/23/1979|00665||0.045||||
Z075970|07/23/1979|00680||16.6||||
Z075970|07/23/1979|00940||14.7||||
Z075970|07/23/1979|00945||21.9||||
Z075970|07/23/1979|31616|<|10||||
Z075970|07/23/1979|32211||8.2||||
Z075970|07/23/1979|32218||1.1||||
Z075970|07/23/1979|70507||0.01||||
Z075971|07/23/1979|00010||29||||
Z075971|07/23/1979|00011||84||||
Z075971|07/23/1979|00094||295||||
Z075971|07/23/1979|00300||6.6||||
Z075971|07/23/1979|00400||8||||
Z075972|07/23/1979|00010||28.5||||
Z075972|07/23/1979|00011||83.3||||
Z075972|07/23/1979|00094||295||||
Z075972|07/23/1979|00300||6.4||||
Z075972|07/23/1979|00400||7.7||||
Z075973|07/23/1979|00010||28.5||||
Z075973|07/23/1979|00011||83.3||||
Z075973|07/23/1979|00094||300||||
Z075973|07/23/1979|00300||6||||
Z075973|07/23/1979|00400||7.7||||
Z075974|07/23/1979|00010||28.5||||
Z075974|07/23/1979|00011||83.3||||
Z075974|07/23/1979|00094||300||||
Z075974|07/23/1979|00300||5||||
Z075974|07/23/1979|00400||7.5||||
Z076502|07/23/1979|00010||30||||
Z076502|07/23/1979|00011||86||||
Z076502|07/23/1979|00062||434.97||||
Z076502|07/23/1979|00077||10||||
Z076502|07/23/1979|00094||310||||
Z076502|07/23/1979|00095||305||||
Z076502|07/23/1979|00300||10.7||||
Z076502|07/23/1979|00400||8.5||||
Z076502|07/23/1979|00403||8.7||||
Z076502|07/23/1979|00410||102||||
Z076502|07/23/1979|00530||30||||
Z076502|07/23/1979|00535||14||||
Z076502|07/23/1979|00610||0.68||||
Z076502|07/23/1979|00620||0.08||||
Z076502|07/23/1979|00650||0.903||||
Z076502|07/23/1979|00660||0.34||||
Z076502|07/23/1979|00665||0.295||||
Z076502|07/23/1979|00680||14.1||||
Z076502|07/23/1979|00940||19.6||||
Z076502|07/23/1979|00945||34.7||||
Z076502|07/23/1979|31616||20||||
Z076502|07/23/1979|32211||62.9||||
Z076502|07/23/1979|32218||9.6||||
Z076502|07/23/1979|70507||0.11||||
Z076503|07/23/1979|00010||29||||
Z076503|07/23/1979|00011||84||||
Z076503|07/23/1979|00094||310||||
Z076503|07/23/1979|00300||8.2||||
Z076503|07/23/1979|00400||8.3||||
Z076504|07/23/1979|00010||28.5||||
Z076504|07/23/1979|00011||83.3||||
Z076504|07/23/1979|00094||320||||
Z076504|07/23/1979|00300||6.8||||
Z076504|07/23/1979|00400||7||||
Z075975|10/25/1979|00010||20||||
Z075975|10/25/1979|00011||68||||
Z075975|10/25/1979|00077||21||||
Z075975|10/25/1979|00094||310||||
Z075975|10/25/1979|00095||300||||
Z075975|10/25/1979|00300||9.9||||
Z075975|10/25/1979|00400||8.5||||
Z075975|10/25/1979|00403||8.4||||
Z075975|10/25/1979|00410||101||||
Z075975|10/25/1979|00530||10||||
Z075975|10/25/1979|00535||1||||
Z075975|10/25/1979|00610||0.04||||
Z075975|10/25/1979|00620||0.199||||
Z075975|10/25/1979|00650||0.15||||
Z075975|10/25/1979|00660||0.03||||
Z075975|10/25/1979|00665||0.05||||
Z075975|10/25/1979|00680||8.9||||
Z075975|10/25/1979|00940||8||||
Z075975|10/25/1979|00945||28.2||||
Z075975|10/25/1979|31616|<|10||||
Z075975|10/25/1979|32211||15.7||||
Z075975|10/25/1979|32218||6||||
Z075975|10/25/1979|70507||0.01||||
Z075976|10/25/1979|00010||20||||
Z075976|10/25/1979|00011||68||||
Z075976|10/25/1979|00094||310||||
Z075976|10/25/1979|00300||9.8||||
Z075976|10/25/1979|00400||8.4||||
Z075977|10/25/1979|00010||20||||
Z075977|10/25/1979|00011||68||||
Z075977|10/25/1979|00094||310||||
Z075977|10/25/1979|00300||9.6||||
Z075977|10/25/1979|00400||8.4||||
Z075978|10/25/1979|00010||20||||
Z075978|10/25/1979|00011||68||||
Z075978|10/25/1979|00094||310||||
Z075978|10/25/1979|00300||9.3||||
Z075978|10/25/1979|00400||8.4||||
Z075979|10/25/1979|00010||20||||
Z075979|10/25/1979|00011||68||||
Z075979|10/25/1979|00094||310||||
Z075979|10/25/1979|00300||9.3||||
Z075979|10/25/1979|00400||8.3||||
Z076505|10/25/1979|00010||18.5||||
Z076505|10/25/1979|00011||65.3||||
Z076505|10/25/1979|00077||8||||
Z076505|10/25/1979|00094||330||||
Z076505|10/25/1979|00095||338||||
Z076505|10/25/1979|00300||10.6||||
Z076505|10/25/1979|00400||8.8||||
Z076505|10/25/1979|00403||9||||
Z076505|10/25/1979|00410||99||||
Z076505|10/25/1979|00530||39||||
Z076505|10/25/1979|00535||12||||
Z076505|10/25/1979|00610||0.12||||
Z076505|10/25/1979|00620||0.114||||
Z076505|10/25/1979|00650||1.1||||
Z076505|10/25/1979|00660||0.43||||
Z076505|10/25/1979|00665||0.36||||
Z076505|10/25/1979|00680||10.1||||
Z076505|10/25/1979|00940||12||||
Z076505|10/25/1979|00945||33.7||||
Z076505|10/25/1979|31616||40||||
Z076505|10/25/1979|32211||120.8||||
Z076505|10/25/1979|32218||27.7||||
Z076505|10/25/1979|70507||0.14||||
Z076506|10/25/1979|00010||18.5||||
Z076506|10/25/1979|00011||65.3||||
Z076506|10/25/1979|00094||330||||
Z076506|10/25/1979|00300||10.8||||
Z076506|10/25/1979|00400||8.8||||
Z076507|10/25/1979|00010||18.5||||
Z076507|10/25/1979|00011||65.3||||
Z076507|10/25/1979|00094||340||||
Z076507|10/25/1979|00300||9.2||||
Z076507|10/25/1979|00400||8.7||||
