TR62344|01/24/2001|00010||5.9||||
TR62344|01/24/2001|00094||279||||
TR62344|01/24/2001|00300||12||||
TR62344|01/24/2001|00310|<|2||||
TR62344|01/24/2001|00400||8.1||||
TR62344|01/24/2001|00410||86||||
TR62344|01/24/2001|00530||3.6||||
TR62344|01/24/2001|00610||0.09||||
TR62344|01/24/2001|00620||0.55||||
TR62344|01/24/2001|00665||0.03||||
TR62344|01/24/2001|00680||5.8||||
TR62344|01/24/2001|00900||114||||
TR62344|01/24/2001|00940||18.5||||
TR62344|01/24/2001|70300||180||||
TR62344|01/24/2001|70507||0.01||||
TR62344|01/24/2001|82079||3.4||||
TR62345|01/24/2001|00010||6||||
TR62345|01/24/2001|00094||280||||
TR62345|01/24/2001|00300||12.7||||
TR62345|01/24/2001|00310|<|2||||
TR62345|01/24/2001|00400||8.2||||
TR62345|01/24/2001|00410||87||||
TR62345|01/24/2001|00530||3.4||||
TR62345|01/24/2001|00610||0.09||||
TR62345|01/24/2001|00620||0.55||||
TR62345|01/24/2001|00665||0.03||||
TR62345|01/24/2001|00680||5.6||||
TR62345|01/24/2001|00900||114||||
TR62345|01/24/2001|00940||19||||
TR62345|01/24/2001|70300||203||||
TR62345|01/24/2001|70507|<|0.01||||
TR62345|01/24/2001|82079||3||||
TR62346|01/24/2001|00010||7.52||||
TR62346|01/24/2001|00020||11.8||||
TR62346|01/24/2001|00094||289||||
TR62346|01/24/2001|00300||12.43||||
TR62346|01/24/2001|00310|<|2||||
TR62346|01/24/2001|00400||8.22||||
TR62346|01/24/2001|00410||91||||
TR62346|01/24/2001|00530||5.6||||
TR62346|01/24/2001|00610||0.11||||
TR62346|01/24/2001|00620||0.66||||
TR62346|01/24/2001|00665||0.03||||
TR62346|01/24/2001|00680||5.5||||
TR62346|01/24/2001|00900||121||||
TR62346|01/24/2001|00940||18.5||||
TR62346|01/24/2001|32101|<|0.62||||
TR62346|01/24/2001|32104|<|0.86||||
TR62346|01/24/2001|32106|<|0.59||||
TR62346|01/24/2001|70300||215||||
TR62346|01/24/2001|70507|<|0.01||||
TR62346|01/24/2001|82079||5.4||||
TR62347|01/24/2001|00010||6.22||||
TR62347|01/24/2001|00020||11.5||||
TR62347|01/24/2001|00094||285||||
TR62347|01/24/2001|00300||12.31||||
TR62347|01/24/2001|00310|<|2||||
TR62347|01/24/2001|00400||8.48||||
TR62347|01/24/2001|00410||91||||
TR62347|01/24/2001|00530||2.6||||
TR62347|01/24/2001|00610||0.08||||
TR62347|01/24/2001|00620||0.24||||
TR62347|01/24/2001|00665||0.02||||
TR62347|01/24/2001|00680||5.5||||
TR62347|01/24/2001|00900||119||||
TR62347|01/24/2001|00940||18.5||||
TR62347|01/24/2001|32101|<|0.62||||
TR62347|01/24/2001|32104|<|0.86||||
TR62347|01/24/2001|32106|<|0.59||||
TR62347|01/24/2001|70300||199||||
TR62347|01/24/2001|70507|<|0.01||||
TR62347|01/24/2001|82079||4.4||||
TR62367|02/20/2001|00010||8.9||||
TR62367|02/20/2001|00094||303||||
TR62367|02/20/2001|00300||11.1||||
TR62367|02/20/2001|00310|<|3||||
TR62367|02/20/2001|00400||8||||
TR62367|02/20/2001|00410||105||||
TR62367|02/20/2001|00530||11.2||||
TR62367|02/20/2001|00610||0.16||||
TR62367|02/20/2001|00620||0.68||||
TR62367|02/20/2001|00665||0.04||||
TR62367|02/20/2001|00900||131||||
TR62367|02/20/2001|00940||19||||
TR62367|02/20/2001|70300||224||||
TR62367|02/20/2001|70507|<|0.01||||
TR62367|02/20/2001|82079||10.8||||
TR62368|02/20/2001|00010||9||||
TR62368|02/20/2001|00094||302||||
TR62368|02/20/2001|00300||10.7||||
TR62368|02/20/2001|00310|<|3||||
TR62368|02/20/2001|00400||8||||
TR62368|02/20/2001|00410||103||||
TR62368|02/20/2001|00530||10.4||||
TR62368|02/20/2001|00610||0.11||||
TR62368|02/20/2001|00620||0.6||||
TR62368|02/20/2001|00665||0.05||||
TR62368|02/20/2001|00900||129||||
TR62368|02/20/2001|00940||20||||
TR62368|02/20/2001|70300||235||||
TR62368|02/20/2001|70507||0.01||||
TR62368|02/20/2001|82079||10.7||||
TR62369|02/20/2001|00010||9.14||||
TR62369|02/20/2001|00094||278||||
TR62369|02/20/2001|00300||10.62||||
TR62369|02/20/2001|00400||8.03||||
TR62370|02/20/2001|00010||9.06||||
TR62370|02/20/2001|00094||340||||
TR62370|02/20/2001|00300||11.11||||
TR62370|02/20/2001|00400||8.01||||
TR62624|03/20/2001|00010||12||||
TR62624|03/20/2001|00094||328||||
TR62624|03/20/2001|00300||10.2||||
TR62624|03/20/2001|00310|<|3||||
TR62624|03/20/2001|00400||6.8||||
TR62624|03/20/2001|00410||95||||
TR62624|03/20/2001|00530||11||||
TR62624|03/20/2001|00610||0.11||||
TR62624|03/20/2001|00620||0.58||||
TR62624|03/20/2001|00665||0.05||||
TR62624|03/20/2001|00680||3.8||||
TR62624|03/20/2001|00900||142||||
TR62624|03/20/2001|00940||23||||
TR62624|03/20/2001|70300||214||||
TR62624|03/20/2001|70507||0.01||||
TR62624|03/20/2001|72053||4||||
TR62624|03/20/2001|82079||9.7||||
TR62625|03/20/2001|00010||12.4||||
TR62625|03/20/2001|00094||326||||
TR62625|03/20/2001|00300||10.8||||
TR62625|03/20/2001|00310|<|3||||
TR62625|03/20/2001|00400||7.9||||
TR62625|03/20/2001|00410||107||||
TR62625|03/20/2001|00530||21||||
TR62625|03/20/2001|00610||0.13||||
TR62625|03/20/2001|00620||0.87||||
TR62625|03/20/2001|00665||0.07||||
TR62625|03/20/2001|00680||3.6||||
TR62625|03/20/2001|00900||162||||
TR62625|03/20/2001|00940||18||||
TR62625|03/20/2001|70300||205||||
TR62625|03/20/2001|70507||0.01||||
TR62625|03/20/2001|72053||4||||
TR62625|03/20/2001|82079||18.1||||
TR62626|03/20/2001|00010||11.4||||
TR62626|03/20/2001|00094||353||||
TR62626|03/20/2001|00300||11.6||||
TR62626|03/20/2001|00310|<|3||||
TR62626|03/20/2001|00410||104||||
TR62626|03/20/2001|00530||19||||
TR62626|03/20/2001|00610||0.07||||
TR62626|03/20/2001|00620||0.62||||
TR62626|03/20/2001|00665||0.05||||
TR62626|03/20/2001|00680||4.1||||
TR62626|03/20/2001|00900||156||||
TR62626|03/20/2001|00940||25.5||||
TR62626|03/20/2001|70300||218||||
TR62626|03/20/2001|70507||0.01||||
TR62626|03/20/2001|72053||4||||
TR62626|03/20/2001|82079||22||||
TR62629|03/20/2001|00010||12.2||||
TR62629|03/20/2001|00094||329||||
TR62629|03/20/2001|00300||10.8||||
TR62629|03/20/2001|00310|<|3||||
TR62629|03/20/2001|00400||7.9||||
TR62629|03/20/2001|00410||96||||
TR62629|03/20/2001|00530||13||||
TR62629|03/20/2001|00610||0.16||||
TR62629|03/20/2001|00620||0.58||||
TR62629|03/20/2001|00665||0.05||||
TR62629|03/20/2001|00680||3.8||||
TR62629|03/20/2001|00900||157||||
TR62629|03/20/2001|00940||21.5||||
TR62629|03/20/2001|70300||210||||
TR62629|03/20/2001|70507||0.01||||
TR62629|03/20/2001|72053||4||||
TR62629|03/20/2001|82079||11.4||||
TR62439|04/24/2001|00010||18.5||||
TR62439|04/24/2001|00094||345||||
TR62439|04/24/2001|00300||9||||
TR62439|04/24/2001|00310|<|3||||
TR62439|04/24/2001|00400||8.2||||
TR62439|04/24/2001|00410||115||||
TR62439|04/24/2001|00530||16||||
TR62439|04/24/2001|00610||0.03||||
TR62439|04/24/2001|00665||0.09||||
TR62439|04/24/2001|00680||3.7||||
TR62439|04/24/2001|00900||171||||
TR62439|04/24/2001|00940||23.5||||
TR62439|04/24/2001|70300||206||||
TR62439|04/24/2001|70507||0.03||||
TR62439|04/24/2001|72053||2||||
TR62439|04/24/2001|82079||10||||
TR62440|04/24/2001|00010||18.7||||
TR62440|04/24/2001|00094||346||||
TR62440|04/24/2001|00300||9.4||||
TR62440|04/24/2001|00310|<|3||||
TR62440|04/24/2001|00400||8.2||||
TR62440|04/24/2001|00410||116||||
TR62440|04/24/2001|00530||13||||
TR62440|04/24/2001|00610||0.03||||
TR62440|04/24/2001|00665||0.03||||
TR62440|04/24/2001|00680||3.8||||
TR62440|04/24/2001|00900||177||||
TR62440|04/24/2001|00940||23.5||||
TR62440|04/24/2001|70300||200||||
TR62440|04/24/2001|70507||0.01||||
TR62440|04/24/2001|72053||2||||
TR62440|04/24/2001|82079||12.8||||
TR62441|04/24/2001|00010||19.3||||
TR62441|04/24/2001|00094||347||||
TR62441|04/24/2001|00300||9.5||||
TR62441|04/24/2001|00310|<|3||||
TR62441|04/24/2001|00400||8.3||||
TR62441|04/24/2001|00410||120||||
TR62441|04/24/2001|00530||20||||
TR62441|04/24/2001|00610||0.03||||
TR62441|04/24/2001|00665||0.06||||
TR62441|04/24/2001|00680||3.9||||
TR62441|04/24/2001|00900||160||||
TR62441|04/24/2001|00940||21||||
TR62441|04/24/2001|70300||218||||
TR62441|04/24/2001|70507||0.01||||
TR62441|04/24/2001|72053||2||||
TR62441|04/24/2001|82079||16.9||||
TR62442|04/24/2001|00010||19.2||||
TR62442|04/24/2001|00094||339||||
TR62442|04/24/2001|00300||9.4||||
TR62442|04/24/2001|00310|<|3||||
TR62442|04/24/2001|00400||8.2||||
TR62442|04/24/2001|00410||123||||
TR62442|04/24/2001|00530||17||||
TR62442|04/24/2001|00610||0.02||||
TR62442|04/24/2001|00665||0.02||||
TR62442|04/24/2001|00680||4.2||||
TR62442|04/24/2001|00900||212||||
TR62442|04/24/2001|00940||20||||
TR62442|04/24/2001|70300||213||||
TR62442|04/24/2001|70507||0.01||||
TR62442|04/24/2001|72053||2||||
TR62442|04/24/2001|82079||15||||
TR62389|05/08/2001|00010||22||||
TR62389|05/08/2001|00094||345||||
TR62389|05/08/2001|00300||9.6||||
TR62389|05/08/2001|00310|<|2||||
TR62389|05/08/2001|00400||8.3||||
TR62389|05/08/2001|00410||109||||
TR62389|05/08/2001|00530||14||||
